Environment                   Seed       Algorithm  Error  Episode  Reward  Feedback
MountainCarContinuous-v0      dw74673   DCOACH   0      103      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      104      -5      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      105      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      106      -3      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      107      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      108      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      109      -3      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      110      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      111      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      112      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      113      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      114      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      115      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      116      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      117      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      118      -4      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      119      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      120      -4      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      121      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      122      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      123      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      124      -4      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      125      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      126      93      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      127      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      128      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      129      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      130      93      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      131      -3      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      132      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      133      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      134      -4      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      135      -5      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      136      -3      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      137      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      138      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      139      -3      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      140      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      141      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      142      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      143      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      144      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      145      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      146      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      147      -4      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      148      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      149      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      150      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      151      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      152      94      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      153      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      154      94      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      155      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      156      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      157      94      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      158      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      159      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      160      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      161      94      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      162      94      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      163      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      164      -3      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      165      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      166      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      167      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      168      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      169      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      170      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      171      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      172      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      173      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      174      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      175      -4      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      176      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      177      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      178      -4      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      179      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      180      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      181      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      182      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      183      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      184      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      185      94      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      186      94      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      187      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      188      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      189      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      190      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      191      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      192      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      193      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      194      96      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      195      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      196      -3      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      197      -4      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      198      95      0.0000
MountainCarContinuous-v0      dw74673   DCOACH   0      199      96      0.0000
