Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
MountainCarContinuous-v0      dw63724    DCOACH      0      88       -9      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      89       -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      90       -12     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      91       -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      92       -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      93       -16     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      94       -10     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      95       -15     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      96       -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      97       -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      98       -13     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      99       -8      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      100      -14     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      101      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      102      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      103      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      104      -10     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      105      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      106      -8      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      107      -14     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      108      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      109      -11     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      110      -11     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      111      -8      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      112      -16     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      113      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      114      -10     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      115      -12     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      116      -16     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      117      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      118      -12     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      119      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      120      -10     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      121      -11     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      122      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      123      -9      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      124      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      125      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      126      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      127      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      128      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      129      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      130      -9      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      131      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      132      -16     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      133      -15     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      134      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      135      -9      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      136      -9      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      137      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      138      -12     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      139      -11     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      140      -13     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      141      -13     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      142      -11     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      143      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      144      -8      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      145      -13     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      146      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      147      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      148      -11     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      149      -14     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      150      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      151      -13     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      152      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      153      -15     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      154      -11     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      155      -8      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      156      -8      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      157      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      158      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      159      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      160      -12     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      161      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      162      -17     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      163      -14     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      164      -10     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      165      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      166      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      167      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      168      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      169      -8      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      170      -9      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      171      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      172      -16     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      173      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      174      -9      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      175      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      176      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      177      -13     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      178      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      179      -7      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      180      -16     0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      181      -6      0.0000
MountainCarContinuous-v0      dw63724    DCOACH      0      182      -8      0.0000
