Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   js95238    DCOACH      0      0        -1261   0.3850
Pendulum-v0                   js95238    DCOACH      0      1        -789    0.3800
Pendulum-v0                   js95238    DCOACH      0      2        -1118   0.3450
Pendulum-v0                   js95238    DCOACH      0      3        -1053   0.3500
Pendulum-v0                   js95238    DCOACH      0      4        -1179   0.6850
Pendulum-v0                   js95238    DCOACH      0      5        -1126   0.7250
Pendulum-v0                   js95238    DCOACH      0      6        -1184   0.3250
Pendulum-v0                   js95238    DCOACH      0      7        -1031   0.3450
Pendulum-v0                   js95238    DCOACH      0      8        -1063   0.3950
Pendulum-v0                   js95238    DCOACH      0      9        -916    0.3100
Pendulum-v0                   js95238    DCOACH      0      10       -957    0.5150
Pendulum-v0                   js95238    DCOACH      0      11       -1024   0.3600
Pendulum-v0                   js95238    DCOACH      0      12       -1349   0.8450
Pendulum-v0                   js95238    DCOACH      0      13       -1588   0.8300
Pendulum-v0                   js95238    DCOACH      0      14       -1253   0.5900
Pendulum-v0                   js95238    DCOACH      0      15       -903    0.6750
Pendulum-v0                   js95238    DCOACH      0      16       -1027   0.4850
Pendulum-v0                   js95238    DCOACH      0      17       -1031   0.6350
Pendulum-v0                   js95238    DCOACH      0      18       -1019   0.4850
Pendulum-v0                   js95238    DCOACH      0      19       -993    0.5900
Pendulum-v0                   js95238    DCOACH      0      20       -883    0.4150
Pendulum-v0                   js95238    DCOACH      0      21       -961    0.5250
Pendulum-v0                   js95238    DCOACH      0      22       -1466   0.8300
Pendulum-v0                   js95238    DCOACH      0      23       -901    0.3500
Pendulum-v0                   js95238    DCOACH      0      24       -1350   0.8150
Pendulum-v0                   js95238    DCOACH      0      25       -1244   0.4400
Pendulum-v0                   js95238    DCOACH      0      26       -1065   0.5300
Pendulum-v0                   js95238    DCOACH      0      27       -676    0.3600
Pendulum-v0                   js95238    DCOACH      0      28       -754    0.3250
Pendulum-v0                   js95238    DCOACH      0      29       -671    0.4300
Pendulum-v0                   js95238    DCOACH      0      30       -1118   0.6000
Pendulum-v0                   js95238    DCOACH      0      31       -1161   0.7200
Pendulum-v0                   js95238    DCOACH      0      32       -838    0.7450
Pendulum-v0                   js95238    DCOACH      0      33       -972    0.6150
Pendulum-v0                   js95238    DCOACH      0      34       -965    0.4100
Pendulum-v0                   js95238    DCOACH      0      35       -957    0.4250
Pendulum-v0                   js95238    DCOACH      0      36       -680    0.1800
Pendulum-v0                   js95238    DCOACH      0      37       -507    0.2100
Pendulum-v0                   js95238    DCOACH      0      38       -399    0.0650
Pendulum-v0                   js95238    DCOACH      0      39       -962    0.0000
Pendulum-v0                   js95238    DCOACH      0      40       -991    0.0000
Pendulum-v0                   js95238    DCOACH      0      41       -1002   0.0800
Pendulum-v0                   js95238    DCOACH      0      42       -677    0.0200
Pendulum-v0                   js95238    DCOACH      0      43       -535    0.0500
Pendulum-v0                   js95238    DCOACH      0      44       -878    0.0500
Pendulum-v0                   js95238    DCOACH      0      45       -994    0.1150
Pendulum-v0                   js95238    DCOACH      0      46       -943    0.1750
Pendulum-v0                   js95238    DCOACH      0      47       -663    0.0700
Pendulum-v0                   js95238    DCOACH      0      48       -537    0.0300
Pendulum-v0                   js95238    DCOACH      0      49       -529    0.0300
Pendulum-v0                   js95238    DCOACH      0      50       -921    0.0000
Pendulum-v0                   js95238    DCOACH      0      51       -1148   0.0000
Pendulum-v0                   js95238    DCOACH      0      52       -666    0.0000
Pendulum-v0                   js95238    DCOACH      0      53       -936    0.0000
Pendulum-v0                   js95238    DCOACH      0      54       -1010   0.0000
Pendulum-v0                   js95238    DCOACH      0      55       -918    0.0000
Pendulum-v0                   js95238    DCOACH      0      56       -1276   0.0000
Pendulum-v0                   js95238    DCOACH      0      57       -820    0.2200
Pendulum-v0                   js95238    DCOACH      0      58       -907    0.0000
Pendulum-v0                   js95238    DCOACH      0      59       -1013   0.0200
Pendulum-v0                   js95238    DCOACH      0      60       -656    0.0800
Pendulum-v0                   js95238    DCOACH      0      61       -1294   0.3000
Pendulum-v0                   js95238    DCOACH      0      62       -1135   0.1000
Pendulum-v0                   js95238    DCOACH      0      63       -528    0.0250
Pendulum-v0                   js95238    DCOACH      0      64       -277    0.0000
Pendulum-v0                   js95238    DCOACH      0      65       -1075   0.0000
Pendulum-v0                   js95238    DCOACH      0      66       -1114   0.0000
Pendulum-v0                   js95238    DCOACH      0      67       -995    0.1150
Pendulum-v0                   js95238    DCOACH      0      68       -1111   0.2000
Pendulum-v0                   js95238    DCOACH      0      69       -1299   0.0000
Pendulum-v0                   js95238    DCOACH      0      70       -1223   0.0000
Pendulum-v0                   js95238    DCOACH      0      71       -1189   0.0000
Pendulum-v0                   js95238    DCOACH      0      72       -1112   0.0550
Pendulum-v0                   js95238    DCOACH      0      73       -1002   0.0850
Pendulum-v0                   js95238    DCOACH      0      74       -953    0.1050
Pendulum-v0                   js95238    DCOACH      0      75       -1205   0.0750
Pendulum-v0                   js95238    DCOACH      0      76       -886    0.0350
Pendulum-v0                   js95238    DCOACH      0      77       -1121   0.0000
Pendulum-v0                   js95238    DCOACH      0      78       -1084   0.0000
Pendulum-v0                   js95238    DCOACH      0      79       -1103   0.0000
Pendulum-v0                   js95238    DCOACH      0      80       -882    0.0800
Pendulum-v0                   js95238    DCOACH      0      81       -1081   0.0000
Pendulum-v0                   js95238    DCOACH      0      82       -1019   0.0000
Pendulum-v0                   js95238    DCOACH      0      83       -1019   0.0000
