Environment                   Seed       Algorithm  Error  Episode  Reward  Feedback
MountainCarContinuous-v0      dw10918    DCOACH   0      179      95      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      180      95      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      181      95      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      182      95      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      183      96      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      184      96      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      185      96      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      186      96      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      187      95      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      188      93      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      189      96      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      190      96      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      191      95      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      192      96      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      193      95      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      194      95      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      195      96      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      196      93      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      197      95      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      198      95      0.0000
MountainCarContinuous-v0      dw10918    DCOACH   0      199      96      0.0000
