Environment              Seed       Algorithm Error   Episode Reward  Gain    Feedback
MountainCarContinuous-v0 md34842    PPMP      0       31      94      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       32      95      0.5000  0.3030
MountainCarContinuous-v0 md34842    PPMP      0       33      95      0.5000  0.2917
MountainCarContinuous-v0 md34842    PPMP      0       34      92      0.5000  0.2752
MountainCarContinuous-v0 md34842    PPMP      0       35      95      0.5000  0.2270
MountainCarContinuous-v0 md34842    PPMP      0       36      93      0.5000  0.0510
MountainCarContinuous-v0 md34842    PPMP      0       37      95      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       38      92      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       39      92      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       40      91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       41      95      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       42      93      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       43      95      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       44      91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       45      91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       46      90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       47      89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       48      91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       49      86      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       50      -6      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       51      91      0.5000  0.1022
MountainCarContinuous-v0 md34842    PPMP      0       52      94      0.5000  0.6000
MountainCarContinuous-v0 md34842    PPMP      0       53      93      0.5000  0.6455
MountainCarContinuous-v0 md34842    PPMP      0       54      94      0.5000  0.4662
MountainCarContinuous-v0 md34842    PPMP      0       55      94      0.5000  0.4833
MountainCarContinuous-v0 md34842    PPMP      0       56      93      0.5000  0.4060
MountainCarContinuous-v0 md34842    PPMP      0       57      93      0.5000  0.3897
MountainCarContinuous-v0 md34842    PPMP      0       58      93      0.5000  0.6269
MountainCarContinuous-v0 md34842    PPMP      0       59      92      0.5000  0.1212
MountainCarContinuous-v0 md34842    PPMP      0       60      89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       61      93      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       62      91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       63      90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       64      87      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       65      89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       66      87      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       67      90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       68      88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       69      87      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       70      90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       71      91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       72      87      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       73      89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       74      91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       75      91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       76      -10     0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       77      89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       78      91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       79      92      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       80      92      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       81      92      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       82      89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       83      88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       84      91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       85      92      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       86      92      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       87      93      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       88      93      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       89      94      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       90      93      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       91      93      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       92      93      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       93      91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       94      92      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       95      91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       96      90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       97      91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       98      90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       99      90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       100     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       101     91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       102     91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       103     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       104     91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       105     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       106     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       107     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       108     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       109     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       110     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       111     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       112     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       113     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       114     91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       115     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       116     91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       117     91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       118     91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       119     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       120     91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       121     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       122     82      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       123     -99     0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       124     82      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       125     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       126     87      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       127     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       128     82      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       129     31      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       130     -99     0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       131     51      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       132     82      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       133     74      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       134     91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       135     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       136     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       137     82      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       138     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       139     73      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       140     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       141     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       142     82      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       143     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       144     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       145     87      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       146     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       147     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       148     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       149     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       150     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       151     91      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       152     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       153     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       154     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       155     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       156     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       157     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       158     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       159     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       160     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       161     87      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       162     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       163     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       164     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       165     87      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       166     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       167     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       168     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       169     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       170     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       171     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       172     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       173     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       174     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       175     86      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       176     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       177     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       178     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       179     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       180     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       181     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       182     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       183     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       184     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       185     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       186     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       187     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       188     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       189     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       190     88      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       191     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       192     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       193     92      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       194     90      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       195     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       196     85      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       197     89      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       198     87      0.5000  0.0000
MountainCarContinuous-v0 md34842    PPMP      0       199     82      0.5000  0.0000
