Environment              Seed       Algorithm Error   Episode Reward  Gain    Feedback
MountainCarContinuous-v0 dw48088    PPMP      0       38      81      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       39      68      0.5000  0.1511
MountainCarContinuous-v0 dw48088    PPMP      0       40      88      0.5000  0.2164
MountainCarContinuous-v0 dw48088    PPMP      0       41      69      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       42      79      0.5000  0.2379
MountainCarContinuous-v0 dw48088    PPMP      0       43      88      0.5000  0.6782
MountainCarContinuous-v0 dw48088    PPMP      0       44      86      0.5000  0.5072
MountainCarContinuous-v0 dw48088    PPMP      0       45      90      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       46      89      0.5000  0.4103
MountainCarContinuous-v0 dw48088    PPMP      0       47      91      0.5000  0.5268
MountainCarContinuous-v0 dw48088    PPMP      0       48      93      0.5000  0.6435
MountainCarContinuous-v0 dw48088    PPMP      0       49      91      0.5000  0.3874
MountainCarContinuous-v0 dw48088    PPMP      0       50      60      0.5000  0.0667
MountainCarContinuous-v0 dw48088    PPMP      0       51      90      0.5000  0.3516
MountainCarContinuous-v0 dw48088    PPMP      0       52      93      0.5000  0.7619
MountainCarContinuous-v0 dw48088    PPMP      0       53      92      0.5000  0.3964
MountainCarContinuous-v0 dw48088    PPMP      0       54      88      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       55      93      0.5000  0.4364
MountainCarContinuous-v0 dw48088    PPMP      0       56      91      0.5000  0.2110
MountainCarContinuous-v0 dw48088    PPMP      0       57      94      0.5000  0.5794
MountainCarContinuous-v0 dw48088    PPMP      0       58      92      0.5000  0.1453
MountainCarContinuous-v0 dw48088    PPMP      0       59      92      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       60      88      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       61      87      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       62      89      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       63      74      0.5000  0.0551
MountainCarContinuous-v0 dw48088    PPMP      0       64      -31     0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       65      -42     0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       66      66      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       67      83      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       68      69      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       69      -15     0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       70      -38     0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       71      80      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       72      -15     0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       73      88      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       74      94      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       75      94      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       76      94      0.5025  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       77      94      0.5862  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       78      93      0.8382  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       79      93      0.8850  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       80      92      0.9429  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       81      92      0.8910  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       82      92      0.7496  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       83      93      0.7035  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       84      92      0.6720  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       85      92      0.6418  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       86      92      0.6053  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       87      92      0.6131  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       88      92      0.5713  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       89      93      0.5528  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       90      92      0.5795  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       91      93      0.5306  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       92      93      0.5463  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       93      93      0.5386  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       94      93      0.5424  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       95      92      0.5291  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       96      91      0.5636  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       97      92      0.5557  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       98      92      0.5227  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       99      92      0.5499  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       100     92      0.5485  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       101     92      0.5161  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       102     92      0.5444  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       103     92      0.5387  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       104     92      0.5291  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       105     91      0.5426  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       106     93      0.5118  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       107     93      0.5151  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       108     92      0.5266  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       109     92      0.5442  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       110     92      0.5127  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       111     92      0.5350  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       112     92      0.5348  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       113     92      0.5323  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       114     92      0.5144  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       115     92      0.5129  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       116     92      0.5177  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       117     93      0.5148  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       118     92      0.5311  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       119     92      0.5255  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       120     92      0.5309  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       121     92      0.5152  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       122     92      0.5239  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       123     92      0.5302  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       124     92      0.5183  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       125     92      0.5152  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       126     92      0.5154  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       127     92      0.5188  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       128     92      0.5078  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       129     92      0.5097  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       130     92      0.5120  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       131     92      0.5220  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       132     92      0.5201  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       133     92      0.5176  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       134     92      0.5147  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       135     92      0.5227  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       136     92      0.5238  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       137     92      0.5112  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       138     92      0.5144  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       139     92      0.5114  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       140     92      0.5117  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       141     92      0.5119  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       142     92      0.5230  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       143     92      0.5220  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       144     92      0.5200  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       145     92      0.5129  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       146     92      0.5176  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       147     92      0.5170  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       148     92      0.5145  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       149     92      0.5223  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       150     92      0.5246  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       151     92      0.5169  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       152     92      0.5266  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       153     92      0.5226  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       154     92      0.5228  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       155     92      0.5216  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       156     92      0.5223  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       157     92      0.5331  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       158     91      0.5443  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       159     92      0.5353  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       160     92      0.5344  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       161     92      0.5334  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       162     92      0.5383  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       163     91      0.5455  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       164     92      0.5364  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       165     92      0.5149  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       166     92      0.5500  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       167     91      0.5435  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       168     91      0.5322  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       169     92      0.5227  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       170     92      0.5273  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       171     92      0.5288  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       172     92      0.5279  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       173     92      0.5000  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       174     92      0.5177  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       175     92      0.5304  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       176     92      0.5004  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       177     92      0.5246  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       178     92      0.5346  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       179     91      0.5419  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       180     91      0.5438  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       181     92      0.5276  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       182     92      0.5426  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       183     92      0.5387  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       184     92      0.5328  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       185     92      0.5445  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       186     92      0.5370  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       187     92      0.5293  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       188     92      0.5386  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       189     92      0.5093  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       190     92      0.5349  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       191     92      0.5308  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       192     92      0.5281  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       193     92      0.5198  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       194     92      0.5340  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       195     92      0.5503  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       196     92      0.5034  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       197     92      0.5356  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       198     92      0.5309  0.0000
MountainCarContinuous-v0 dw48088    PPMP      0       199     92      0.5155  0.0000
