Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   js45210    DCOACH      0      98       -132    0.0000
Pendulum-v0                   js45210    DCOACH      0      99       -123    0.0000
Pendulum-v0                   js45210    DCOACH      0      100      -132    0.0000
Pendulum-v0                   js45210    DCOACH      0      101      -266    0.0000
Pendulum-v0                   js45210    DCOACH      0      102      -129    0.0000
Pendulum-v0                   js45210    DCOACH      0      103      -269    0.0000
Pendulum-v0                   js45210    DCOACH      0      104      -2      0.0000
Pendulum-v0                   js45210    DCOACH      0      105      -132    0.0000
Pendulum-v0                   js45210    DCOACH      0      106      -270    0.0000
Pendulum-v0                   js45210    DCOACH      0      107      -269    0.0000
Pendulum-v0                   js45210    DCOACH      0      108      -407    0.0000
Pendulum-v0                   js45210    DCOACH      0      109      -397    0.0000
Pendulum-v0                   js45210    DCOACH      0      110      -390    0.0000
Pendulum-v0                   js45210    DCOACH      0      111      -131    0.0000
Pendulum-v0                   js45210    DCOACH      0      112      -525    0.0000
Pendulum-v0                   js45210    DCOACH      0      113      -388    0.0000
Pendulum-v0                   js45210    DCOACH      0      114      -271    0.0000
Pendulum-v0                   js45210    DCOACH      0      115      -271    0.0000
Pendulum-v0                   js45210    DCOACH      0      116      -405    0.0000
Pendulum-v0                   js45210    DCOACH      0      117      -409    0.0000
Pendulum-v0                   js45210    DCOACH      0      118      -132    0.0000
Pendulum-v0                   js45210    DCOACH      0      119      -3      0.0000
Pendulum-v0                   js45210    DCOACH      0      120      -267    0.0000
Pendulum-v0                   js45210    DCOACH      0      121      -124    0.0000
Pendulum-v0                   js45210    DCOACH      0      122      -483    0.0000
Pendulum-v0                   js45210    DCOACH      0      123      -473    0.0000
Pendulum-v0                   js45210    DCOACH      0      124      -260    0.0000
Pendulum-v0                   js45210    DCOACH      0      125      -403    0.0000
Pendulum-v0                   js45210    DCOACH      0      126      -2      0.0000
Pendulum-v0                   js45210    DCOACH      0      127      -264    0.0000
Pendulum-v0                   js45210    DCOACH      0      128      -121    0.0000
Pendulum-v0                   js45210    DCOACH      0      129      -384    0.0000
Pendulum-v0                   js45210    DCOACH      0      130      -3      0.0000
Pendulum-v0                   js45210    DCOACH      0      131      -392    0.0000
Pendulum-v0                   js45210    DCOACH      0      132      -133    0.0000
Pendulum-v0                   js45210    DCOACH      0      133      -382    0.0000
Pendulum-v0                   js45210    DCOACH      0      134      -278    0.0000
Pendulum-v0                   js45210    DCOACH      0      135      -387    0.0000
Pendulum-v0                   js45210    DCOACH      0      136      -130    0.0000
Pendulum-v0                   js45210    DCOACH      0      137      -264    0.0000
Pendulum-v0                   js45210    DCOACH      0      138      -412    0.0000
Pendulum-v0                   js45210    DCOACH      0      139      -398    0.0000
Pendulum-v0                   js45210    DCOACH      0      140      -277    0.0000
Pendulum-v0                   js45210    DCOACH      0      141      -133    0.0000
Pendulum-v0                   js45210    DCOACH      0      142      -3      0.0000
Pendulum-v0                   js45210    DCOACH      0      143      -274    0.0000
Pendulum-v0                   js45210    DCOACH      0      144      -402    0.0000
Pendulum-v0                   js45210    DCOACH      0      145      -3      0.0000
Pendulum-v0                   js45210    DCOACH      0      146      -135    0.0000
Pendulum-v0                   js45210    DCOACH      0      147      -413    0.0000
Pendulum-v0                   js45210    DCOACH      0      148      -391    0.0000
Pendulum-v0                   js45210    DCOACH      0      149      -265    0.0000
Pendulum-v0                   js45210    DCOACH      0      150      -266    0.0000
Pendulum-v0                   js45210    DCOACH      0      151      -267    0.0000
Pendulum-v0                   js45210    DCOACH      0      152      -396    0.0000
Pendulum-v0                   js45210    DCOACH      0      153      -420    0.0000
Pendulum-v0                   js45210    DCOACH      0      154      -268    0.0000
Pendulum-v0                   js45210    DCOACH      0      155      -382    0.0000
Pendulum-v0                   js45210    DCOACH      0      156      -266    0.0000
Pendulum-v0                   js45210    DCOACH      0      157      -396    0.0000
Pendulum-v0                   js45210    DCOACH      0      158      -134    0.0000
Pendulum-v0                   js45210    DCOACH      0      159      -386    0.0000
Pendulum-v0                   js45210    DCOACH      0      160      -425    0.0000
Pendulum-v0                   js45210    DCOACH      0      161      -535    0.0000
Pendulum-v0                   js45210    DCOACH      0      162      -278    0.0000
Pendulum-v0                   js45210    DCOACH      0      163      -134    0.0000
Pendulum-v0                   js45210    DCOACH      0      164      -270    0.0000
Pendulum-v0                   js45210    DCOACH      0      165      -127    0.0000
Pendulum-v0                   js45210    DCOACH      0      166      -3      0.0000
Pendulum-v0                   js45210    DCOACH      0      167      -274    0.0000
Pendulum-v0                   js45210    DCOACH      0      168      -263    0.0000
Pendulum-v0                   js45210    DCOACH      0      169      -266    0.0000
Pendulum-v0                   js45210    DCOACH      0      170      -405    0.0000
Pendulum-v0                   js45210    DCOACH      0      171      -273    0.0000
Pendulum-v0                   js45210    DCOACH      0      172      -134    0.0000
Pendulum-v0                   js45210    DCOACH      0      173      -391    0.0000
Pendulum-v0                   js45210    DCOACH      0      174      -128    0.0000
Pendulum-v0                   js45210    DCOACH      0      175      -126    0.0000
Pendulum-v0                   js45210    DCOACH      0      176      -133    0.0000
Pendulum-v0                   js45210    DCOACH      0      177      -421    0.0000
Pendulum-v0                   js45210    DCOACH      0      178      -278    0.0000
Pendulum-v0                   js45210    DCOACH      0      179      -426    0.0000
Pendulum-v0                   js45210    DCOACH      0      180      -562    0.0000
Pendulum-v0                   js45210    DCOACH      0      181      -438    0.0000
Pendulum-v0                   js45210    DCOACH      0      182      -2      0.0000
Pendulum-v0                   js45210    DCOACH      0      183      -4      0.0000
Pendulum-v0                   js45210    DCOACH      0      184      -274    0.0000
Pendulum-v0                   js45210    DCOACH      0      185      -602    0.0000
Pendulum-v0                   js45210    DCOACH      0      186      -131    0.0000
Pendulum-v0                   js45210    DCOACH      0      187      -127    0.0000
Pendulum-v0                   js45210    DCOACH      0      188      -128    0.0000
Pendulum-v0                   js45210    DCOACH      0      189      -398    0.0000
Pendulum-v0                   js45210    DCOACH      0      190      -132    0.0000
Pendulum-v0                   js45210    DCOACH      0      191      -268    0.0000
Pendulum-v0                   js45210    DCOACH      0      192      -393    0.0000
Pendulum-v0                   js45210    DCOACH      0      193      -270    0.0000
Pendulum-v0                   js45210    DCOACH      0      194      -133    0.0000
Pendulum-v0                   js45210    DCOACH      0      195      -267    0.0000
Pendulum-v0                   js45210    DCOACH      0      196      -267    0.0000
Pendulum-v0                   js45210    DCOACH      0      197      -136    0.0000
Pendulum-v0                   js45210    DCOACH      0      198      -135    0.0000
Pendulum-v0                   js45210    DCOACH      0      199      -276    0.0000
