Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   rb68310    DCOACH      0      93       -1208   0.0000
Pendulum-v0                   rb68310    DCOACH      0      94       -1410   0.0000
Pendulum-v0                   rb68310    DCOACH      0      95       -1102   0.0000
Pendulum-v0                   rb68310    DCOACH      0      96       -1311   0.0000
Pendulum-v0                   rb68310    DCOACH      0      97       -1156   0.0000
Pendulum-v0                   rb68310    DCOACH      0      98       -1187   0.0000
Pendulum-v0                   rb68310    DCOACH      0      99       -1270   0.0000
Pendulum-v0                   rb68310    DCOACH      0      100      -1128   0.0000
Pendulum-v0                   rb68310    DCOACH      0      101      -1271   0.0000
Pendulum-v0                   rb68310    DCOACH      0      102      -1497   0.0000
Pendulum-v0                   rb68310    DCOACH      0      103      -1166   0.0000
Pendulum-v0                   rb68310    DCOACH      0      104      -1492   0.0000
Pendulum-v0                   rb68310    DCOACH      0      105      -1257   0.0000
Pendulum-v0                   rb68310    DCOACH      0      106      -1226   0.0000
Pendulum-v0                   rb68310    DCOACH      0      107      -1268   0.0000
Pendulum-v0                   rb68310    DCOACH      0      108      -1158   0.0000
Pendulum-v0                   rb68310    DCOACH      0      109      -1286   0.0000
Pendulum-v0                   rb68310    DCOACH      0      110      -1104   0.0000
Pendulum-v0                   rb68310    DCOACH      0      111      -1237   0.0000
Pendulum-v0                   rb68310    DCOACH      0      112      -1277   0.0000
Pendulum-v0                   rb68310    DCOACH      0      113      -1256   0.0000
Pendulum-v0                   rb68310    DCOACH      0      114      -1313   0.0000
Pendulum-v0                   rb68310    DCOACH      0      115      -1497   0.0000
Pendulum-v0                   rb68310    DCOACH      0      116      -1493   0.0000
Pendulum-v0                   rb68310    DCOACH      0      117      -1286   0.0000
Pendulum-v0                   rb68310    DCOACH      0      118      -1154   0.0000
Pendulum-v0                   rb68310    DCOACH      0      119      -1108   0.0000
Pendulum-v0                   rb68310    DCOACH      0      120      -1276   0.0000
Pendulum-v0                   rb68310    DCOACH      0      121      -1499   0.0000
Pendulum-v0                   rb68310    DCOACH      0      122      -1464   0.0000
Pendulum-v0                   rb68310    DCOACH      0      123      -1313   0.0000
Pendulum-v0                   rb68310    DCOACH      0      124      -1412   0.0000
Pendulum-v0                   rb68310    DCOACH      0      125      -1510   0.0000
Pendulum-v0                   rb68310    DCOACH      0      126      -1298   0.0000
Pendulum-v0                   rb68310    DCOACH      0      127      -1266   0.0000
Pendulum-v0                   rb68310    DCOACH      0      128      -1231   0.0000
Pendulum-v0                   rb68310    DCOACH      0      129      -1147   0.0000
Pendulum-v0                   rb68310    DCOACH      0      130      -1426   0.0000
Pendulum-v0                   rb68310    DCOACH      0      131      -1165   0.0000
Pendulum-v0                   rb68310    DCOACH      0      132      -1523   0.0000
Pendulum-v0                   rb68310    DCOACH      0      133      -1233   0.0000
Pendulum-v0                   rb68310    DCOACH      0      134      -1270   0.0000
Pendulum-v0                   rb68310    DCOACH      0      135      -1515   0.0000
Pendulum-v0                   rb68310    DCOACH      0      136      -1317   0.0000
Pendulum-v0                   rb68310    DCOACH      0      137      -1471   0.0000
Pendulum-v0                   rb68310    DCOACH      0      138      -1318   0.0000
Pendulum-v0                   rb68310    DCOACH      0      139      -1173   0.0000
Pendulum-v0                   rb68310    DCOACH      0      140      -1278   0.0000
Pendulum-v0                   rb68310    DCOACH      0      141      -1519   0.0000
Pendulum-v0                   rb68310    DCOACH      0      142      -1153   0.0000
Pendulum-v0                   rb68310    DCOACH      0      143      -1398   0.0000
Pendulum-v0                   rb68310    DCOACH      0      144      -1148   0.0000
Pendulum-v0                   rb68310    DCOACH      0      145      -1494   0.0000
Pendulum-v0                   rb68310    DCOACH      0      146      -1241   0.0000
Pendulum-v0                   rb68310    DCOACH      0      147      -1186   0.0000
Pendulum-v0                   rb68310    DCOACH      0      148      -1241   0.0000
Pendulum-v0                   rb68310    DCOACH      0      149      -1162   0.0000
Pendulum-v0                   rb68310    DCOACH      0      150      -1353   0.0000
Pendulum-v0                   rb68310    DCOACH      0      151      -1243   0.0000
Pendulum-v0                   rb68310    DCOACH      0      152      -1147   0.0000
Pendulum-v0                   rb68310    DCOACH      0      153      -1264   0.0000
Pendulum-v0                   rb68310    DCOACH      0      154      -1447   0.0000
Pendulum-v0                   rb68310    DCOACH      0      155      -1142   0.0000
Pendulum-v0                   rb68310    DCOACH      0      156      -1151   0.0000
Pendulum-v0                   rb68310    DCOACH      0      157      -1251   0.0000
Pendulum-v0                   rb68310    DCOACH      0      158      -1154   0.0000
Pendulum-v0                   rb68310    DCOACH      0      159      -1493   0.0000
Pendulum-v0                   rb68310    DCOACH      0      160      -1275   0.0000
Pendulum-v0                   rb68310    DCOACH      0      161      -1506   0.0000
Pendulum-v0                   rb68310    DCOACH      0      162      -1184   0.0000
Pendulum-v0                   rb68310    DCOACH      0      163      -1343   0.0000
Pendulum-v0                   rb68310    DCOACH      0      164      -1370   0.0000
Pendulum-v0                   rb68310    DCOACH      0      165      -1124   0.0000
Pendulum-v0                   rb68310    DCOACH      0      166      -1079   0.0000
Pendulum-v0                   rb68310    DCOACH      0      167      -1276   0.0000
Pendulum-v0                   rb68310    DCOACH      0      168      -1379   0.0000
Pendulum-v0                   rb68310    DCOACH      0      169      -1334   0.0000
Pendulum-v0                   rb68310    DCOACH      0      170      -1382   0.0000
Pendulum-v0                   rb68310    DCOACH      0      171      -1273   0.0000
Pendulum-v0                   rb68310    DCOACH      0      172      -1527   0.0000
Pendulum-v0                   rb68310    DCOACH      0      173      -1378   0.0000
