Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   dw49291    DCOACH      0      42       -1361   0.0000
Pendulum-v0                   dw49291    DCOACH      0      43       -1374   0.0000
Pendulum-v0                   dw49291    DCOACH      0      44       -1352   0.0000
Pendulum-v0                   dw49291    DCOACH      0      45       -1364   0.0000
Pendulum-v0                   dw49291    DCOACH      0      46       -1330   0.0000
Pendulum-v0                   dw49291    DCOACH      0      47       -1374   0.0000
Pendulum-v0                   dw49291    DCOACH      0      48       -1368   0.0000
Pendulum-v0                   dw49291    DCOACH      0      49       -1354   0.0000
Pendulum-v0                   dw49291    DCOACH      0      50       -1424   0.0000
Pendulum-v0                   dw49291    DCOACH      0      51       -1430   0.0000
Pendulum-v0                   dw49291    DCOACH      0      52       -1358   0.0000
Pendulum-v0                   dw49291    DCOACH      0      53       -1348   0.0000
Pendulum-v0                   dw49291    DCOACH      0      54       -1354   0.0000
Pendulum-v0                   dw49291    DCOACH      0      55       -1306   0.0000
Pendulum-v0                   dw49291    DCOACH      0      56       -1276   0.0000
Pendulum-v0                   dw49291    DCOACH      0      57       -1416   0.0000
Pendulum-v0                   dw49291    DCOACH      0      58       -1370   0.0000
Pendulum-v0                   dw49291    DCOACH      0      59       -1405   0.0000
Pendulum-v0                   dw49291    DCOACH      0      60       -1370   0.0000
Pendulum-v0                   dw49291    DCOACH      0      61       -1271   0.0000
Pendulum-v0                   dw49291    DCOACH      0      62       -1373   0.0000
Pendulum-v0                   dw49291    DCOACH      0      63       -1382   0.0000
Pendulum-v0                   dw49291    DCOACH      0      64       -1443   0.0000
Pendulum-v0                   dw49291    DCOACH      0      65       -1240   0.0000
Pendulum-v0                   dw49291    DCOACH      0      66       -1332   0.0000
Pendulum-v0                   dw49291    DCOACH      0      67       -1405   0.0000
Pendulum-v0                   dw49291    DCOACH      0      68       -1355   0.0000
Pendulum-v0                   dw49291    DCOACH      0      69       -1430   0.0000
Pendulum-v0                   dw49291    DCOACH      0      70       -1400   0.0000
Pendulum-v0                   dw49291    DCOACH      0      71       -1461   0.0000
Pendulum-v0                   dw49291    DCOACH      0      72       -1266   0.0000
Pendulum-v0                   dw49291    DCOACH      0      73       -1450   0.0000
Pendulum-v0                   dw49291    DCOACH      0      74       -1428   0.0000
Pendulum-v0                   dw49291    DCOACH      0      75       -1347   0.0000
Pendulum-v0                   dw49291    DCOACH      0      76       -1402   0.0000
Pendulum-v0                   dw49291    DCOACH      0      77       -1413   0.0000
Pendulum-v0                   dw49291    DCOACH      0      78       -1413   0.0000
Pendulum-v0                   dw49291    DCOACH      0      79       -1399   0.0000
Pendulum-v0                   dw49291    DCOACH      0      80       -1389   0.0000
Pendulum-v0                   dw49291    DCOACH      0      81       -1363   0.0000
Pendulum-v0                   dw49291    DCOACH      0      82       -1324   0.0000
Pendulum-v0                   dw49291    DCOACH      0      83       -1424   0.0000
Pendulum-v0                   dw49291    DCOACH      0      84       -1425   0.0000
Pendulum-v0                   dw49291    DCOACH      0      85       -1374   0.0000
Pendulum-v0                   dw49291    DCOACH      0      86       -1340   0.0000
Pendulum-v0                   dw49291    DCOACH      0      87       -1409   0.0000
Pendulum-v0                   dw49291    DCOACH      0      88       -1403   0.0000
Pendulum-v0                   dw49291    DCOACH      0      89       -1340   0.0000
Pendulum-v0                   dw49291    DCOACH      0      90       -1315   0.0000
Pendulum-v0                   dw49291    DCOACH      0      91       -1417   0.0000
Pendulum-v0                   dw49291    DCOACH      0      92       -1326   0.0000
Pendulum-v0                   dw49291    DCOACH      0      93       -1358   0.0000
Pendulum-v0                   dw49291    DCOACH      0      94       -1339   0.0000
Pendulum-v0                   dw49291    DCOACH      0      95       -1262   0.0000
Pendulum-v0                   dw49291    DCOACH      0      96       -1339   0.0000
Pendulum-v0                   dw49291    DCOACH      0      97       -1411   0.0000
Pendulum-v0                   dw49291    DCOACH      0      98       -1322   0.0000
Pendulum-v0                   dw49291    DCOACH      0      99       -1341   0.0000
Pendulum-v0                   dw49291    DCOACH      0      100      -1434   0.0000
Pendulum-v0                   dw49291    DCOACH      0      101      -1403   0.0000
Pendulum-v0                   dw49291    DCOACH      0      102      -1342   0.0000
Pendulum-v0                   dw49291    DCOACH      0      103      -1279   0.0000
Pendulum-v0                   dw49291    DCOACH      0      104      -1354   0.0000
Pendulum-v0                   dw49291    DCOACH      0      105      -1354   0.0000
Pendulum-v0                   dw49291    DCOACH      0      106      -1369   0.0000
Pendulum-v0                   dw49291    DCOACH      0      107      -1397   0.0000
Pendulum-v0                   dw49291    DCOACH      0      108      -1390   0.0000
Pendulum-v0                   dw49291    DCOACH      0      109      -1399   0.0000
Pendulum-v0                   dw49291    DCOACH      0      110      -1375   0.0000
Pendulum-v0                   dw49291    DCOACH      0      111      -1455   0.0000
Pendulum-v0                   dw49291    DCOACH      0      112      -1257   0.0000
Pendulum-v0                   dw49291    DCOACH      0      113      -1415   0.0000
Pendulum-v0                   dw49291    DCOACH      0      114      -1347   0.0000
Pendulum-v0                   dw49291    DCOACH      0      115      -1332   0.0000
Pendulum-v0                   dw49291    DCOACH      0      116      -1354   0.0000
Pendulum-v0                   dw49291    DCOACH      0      117      -1394   0.0000
Pendulum-v0                   dw49291    DCOACH      0      118      -1441   0.0000
Pendulum-v0                   dw49291    DCOACH      0      119      -1340   0.0000
Pendulum-v0                   dw49291    DCOACH      0      120      -1320   0.0000
Pendulum-v0                   dw49291    DCOACH      0      121      -1369   0.0000
Pendulum-v0                   dw49291    DCOACH      0      122      -1280   0.0000
Pendulum-v0                   dw49291    DCOACH      0      123      -1352   0.0000
Pendulum-v0                   dw49291    DCOACH      0      124      -1406   0.0000
Pendulum-v0                   dw49291    DCOACH      0      125      -1369   0.0000
Pendulum-v0                   dw49291    DCOACH      0      126      -1435   0.0000
Pendulum-v0                   dw49291    DCOACH      0      127      -1402   0.0000
Pendulum-v0                   dw49291    DCOACH      0      128      -1386   0.0000
Pendulum-v0                   dw49291    DCOACH      0      129      -1400   0.0000
Pendulum-v0                   dw49291    DCOACH      0      130      -1424   0.0000
Pendulum-v0                   dw49291    DCOACH      0      131      -1377   0.0000
Pendulum-v0                   dw49291    DCOACH      0      132      -1326   0.0000
Pendulum-v0                   dw49291    DCOACH      0      133      -1243   0.0000
Pendulum-v0                   dw49291    DCOACH      0      134      -1408   0.0000
Pendulum-v0                   dw49291    DCOACH      0      135      -1377   0.0000
Pendulum-v0                   dw49291    DCOACH      0      136      -1361   0.0000
Pendulum-v0                   dw49291    DCOACH      0      137      -1369   0.0000
Pendulum-v0                   dw49291    DCOACH      0      138      -1376   0.0000
Pendulum-v0                   dw49291    DCOACH      0      139      -1281   0.0000
Pendulum-v0                   dw49291    DCOACH      0      140      -1373   0.0000
Pendulum-v0                   dw49291    DCOACH      0      141      -1359   0.0000
Pendulum-v0                   dw49291    DCOACH      0      142      -1346   0.0000
Pendulum-v0                   dw49291    DCOACH      0      143      -1452   0.0000
Pendulum-v0                   dw49291    DCOACH      0      144      -1417   0.0000
Pendulum-v0                   dw49291    DCOACH      0      145      -1405   0.0000
Pendulum-v0                   dw49291    DCOACH      0      146      -1463   0.0000
Pendulum-v0                   dw49291    DCOACH      0      147      -1336   0.0000
Pendulum-v0                   dw49291    DCOACH      0      148      -1440   0.0000
Pendulum-v0                   dw49291    DCOACH      0      149      -1234   0.0000
Pendulum-v0                   dw49291    DCOACH      0      150      -1322   0.0000
Pendulum-v0                   dw49291    DCOACH      0      151      -1340   0.0000
Pendulum-v0                   dw49291    DCOACH      0      152      -1238   0.0000
Pendulum-v0                   dw49291    DCOACH      0      153      -1343   0.0000
Pendulum-v0                   dw49291    DCOACH      0      154      -1329   0.0000
Pendulum-v0                   dw49291    DCOACH      0      155      -1402   0.0000
Pendulum-v0                   dw49291    DCOACH      0      156      -1227   0.0000
Pendulum-v0                   dw49291    DCOACH      0      157      -1331   0.0000
Pendulum-v0                   dw49291    DCOACH      0      158      -1444   0.0000
Pendulum-v0                   dw49291    DCOACH      0      159      -1230   0.0000
Pendulum-v0                   dw49291    DCOACH      0      160      -1467   0.0000
Pendulum-v0                   dw49291    DCOACH      0      161      -1349   0.0000
Pendulum-v0                   dw49291    DCOACH      0      162      -1372   0.0000
Pendulum-v0                   dw49291    DCOACH      0      163      -1377   0.0000
Pendulum-v0                   dw49291    DCOACH      0      164      -1325   0.0000
Pendulum-v0                   dw49291    DCOACH      0      165      -1248   0.0000
Pendulum-v0                   dw49291    DCOACH      0      166      -1248   0.0000
Pendulum-v0                   dw49291    DCOACH      0      167      -1396   0.0000
Pendulum-v0                   dw49291    DCOACH      0      168      -1466   0.0000
Pendulum-v0                   dw49291    DCOACH      0      169      -1409   0.0000
Pendulum-v0                   dw49291    DCOACH      0      170      -1373   0.0000
Pendulum-v0                   dw49291    DCOACH      0      171      -1372   0.0000
Pendulum-v0                   dw49291    DCOACH      0      172      -1369   0.0000
Pendulum-v0                   dw49291    DCOACH      0      173      -1418   0.0000
Pendulum-v0                   dw49291    DCOACH      0      174      -1332   0.0000
Pendulum-v0                   dw49291    DCOACH      0      175      -1245   0.0000
Pendulum-v0                   dw49291    DCOACH      0      176      -1311   0.0000
Pendulum-v0                   dw49291    DCOACH      0      177      -1398   0.0000
Pendulum-v0                   dw49291    DCOACH      0      178      -1457   0.0000
Pendulum-v0                   dw49291    DCOACH      0      179      -1264   0.0000
Pendulum-v0                   dw49291    DCOACH      0      180      -1373   0.0000
Pendulum-v0                   dw49291    DCOACH      0      181      -1405   0.0000
Pendulum-v0                   dw49291    DCOACH      0      182      -1395   0.0000
Pendulum-v0                   dw49291    DCOACH      0      183      -1374   0.0000
Pendulum-v0                   dw49291    DCOACH      0      184      -1430   0.0000
Pendulum-v0                   dw49291    DCOACH      0      185      -1403   0.0000
Pendulum-v0                   dw49291    DCOACH      0      186      -1389   0.0000
Pendulum-v0                   dw49291    DCOACH      0      187      -1402   0.0000
Pendulum-v0                   dw49291    DCOACH      0      188      -1439   0.0000
Pendulum-v0                   dw49291    DCOACH      0      189      -1437   0.0000
Pendulum-v0                   dw49291    DCOACH      0      190      -1368   0.0000
Pendulum-v0                   dw49291    DCOACH      0      191      -1437   0.0000
Pendulum-v0                   dw49291    DCOACH      0      192      -1381   0.0000
Pendulum-v0                   dw49291    DCOACH      0      193      -1462   0.0000
Pendulum-v0                   dw49291    DCOACH      0      194      -1376   0.0000
Pendulum-v0                   dw49291    DCOACH      0      195      -1373   0.0000
Pendulum-v0                   dw49291    DCOACH      0      196      -1377   0.0000
Pendulum-v0                   dw49291    DCOACH      0      197      -1322   0.0000
Pendulum-v0                   dw49291    DCOACH      0      198      -1417   0.0000
Pendulum-v0                   dw49291    DCOACH      0      199      -1444   0.0000
