Environment                   Seed       Algorithm  Error  Episode  Reward  Feedback
MountainCarContinuous-v0      dw68489    DCOACH   0      89       -9      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      90       -9      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      91       82      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      92       80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      93       80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      94       -5      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      95       -9      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      96       82      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      97       80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      98       79      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      99       -6      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      100      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      101      78      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      102      75      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      103      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      104      81      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      105      81      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      106      83      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      107      82      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      108      79      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      109      -21     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      110      -8      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      111      76      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      112      76      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      113      80      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      114      -15     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      115      -4      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      116      79      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      117      -2      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      118      -20     0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      119      81      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      120      83      0.0000
MountainCarContinuous-v0      dw68489    DCOACH   0      121      77      0.0000
