Environment              Seed       Algorithm Error   Episode Reward  Gain    Feedback
Pendulum-v0              dw52067   PPMP      0       0       -1049   2.2032  0.1050
Pendulum-v0              dw52067   PPMP      0       1       -1302   2.9158  0.1550
Pendulum-v0              dw52067   PPMP      0       2       -913    2.8251  0.1750
Pendulum-v0              dw52067   PPMP      0       3       -1420   2.7904  0.3100
Pendulum-v0              dw52067   PPMP      0       4       -1229   2.8104  0.4600
Pendulum-v0              dw52067   PPMP      0       5       -1025   2.7349  0.6600
Pendulum-v0              dw52067   PPMP      0       6       -1033   2.2165  0.7550
Pendulum-v0              dw52067   PPMP      0       7       -1252   1.8541  0.6350
Pendulum-v0              dw52067   PPMP      0       8       -1502   1.8863  0.4450
Pendulum-v0              dw52067   PPMP      0       9       -1305   1.4432  0.5300
Pendulum-v0              dw52067   PPMP      0       10      -1317   1.4351  0.5200
Pendulum-v0              dw52067   PPMP      0       11      -1468   1.5257  0.5300
Pendulum-v0              dw52067   PPMP      0       12      -725    1.9791  0.4250
Pendulum-v0              dw52067   PPMP      0       13      -137    2.6331  0.3550
Pendulum-v0              dw52067   PPMP      0       14      -574    2.0975  0.5450
Pendulum-v0              dw52067   PPMP      0       15      -1016   1.4493  0.6350
Pendulum-v0              dw52067   PPMP      0       16      -398    1.9218  0.0400
Pendulum-v0              dw52067   PPMP      0       17      -459    2.0856  0.1700
Pendulum-v0              dw52067   PPMP      0       18      -1059   1.1553  0.2600
Pendulum-v0              dw52067   PPMP      0       19      -522    1.6323  0.3050
Pendulum-v0              dw52067   PPMP      0       20      -553    1.8457  0.0000
Pendulum-v0              dw52067   PPMP      0       21      -135    2.6321  0.0000
Pendulum-v0              dw52067   PPMP      0       22      -402    2.1181  0.0000
Pendulum-v0              dw52067   PPMP      0       23      -133    2.5529  0.0000
Pendulum-v0              dw52067   PPMP      0       24      -269    2.4361  0.0000
Pendulum-v0              dw52067   PPMP      0       25      -1      2.9785  0.0000
Pendulum-v0              dw52067   PPMP      0       26      -136    2.7627  0.0000
Pendulum-v0              dw52067   PPMP      0       27      -131    2.6576  0.0000
Pendulum-v0              dw52067   PPMP      0       28      -259    2.5988  0.0000
Pendulum-v0              dw52067   PPMP      0       29      -133    2.6059  0.0000
Pendulum-v0              dw52067   PPMP      0       30      -126    2.5289  0.0000
Pendulum-v0              dw52067   PPMP      0       31      -268    2.6730  0.0000
Pendulum-v0              dw52067   PPMP      0       32      -126    2.8018  0.0000
Pendulum-v0              dw52067   PPMP      0       33      -295    2.5536  0.0000
Pendulum-v0              dw52067   PPMP      0       34      -248    2.5971  0.0000
Pendulum-v0              dw52067   PPMP      0       35      -241    2.5396  0.0000
Pendulum-v0              dw52067   PPMP      0       36      -497    2.0599  0.0000
Pendulum-v0              dw52067   PPMP      0       37      -130    2.5442  0.0000
Pendulum-v0              dw52067   PPMP      0       38      -128    1.7894  0.0000
Pendulum-v0              dw52067   PPMP      0       39      -282    2.1581  0.0000
Pendulum-v0              dw52067   PPMP      0       40      -117    2.4144  0.0000
Pendulum-v0              dw52067   PPMP      0       41      -125    2.4047  0.0000
Pendulum-v0              dw52067   PPMP      0       42      -132    1.1796  0.0000
Pendulum-v0              dw52067   PPMP      0       43      -118    1.6815  0.0000
Pendulum-v0              dw52067   PPMP      0       44      -3      1.8023  0.0000
Pendulum-v0              dw52067   PPMP      0       45      -126    2.5410  0.0000
Pendulum-v0              dw52067   PPMP      0       46      -258    2.5645  0.0000
Pendulum-v0              dw52067   PPMP      0       47      -357    2.4898  0.0000
Pendulum-v0              dw52067   PPMP      0       48      -361    2.4587  0.0000
Pendulum-v0              dw52067   PPMP      0       49      -126    2.6914  0.0000
Pendulum-v0              dw52067   PPMP      0       50      -130    1.8982  0.0000
Pendulum-v0              dw52067   PPMP      0       51      -4      2.6469  0.0000
Pendulum-v0              dw52067   PPMP      0       52      -134    2.7099  0.0000
Pendulum-v0              dw52067   PPMP      0       53      -123    2.1286  0.0000
Pendulum-v0              dw52067   PPMP      0       54      -126    2.6574  0.0000
Pendulum-v0              dw52067   PPMP      0       55      -115    2.6454  0.0000
Pendulum-v0              dw52067   PPMP      0       56      -3      2.5705  0.0000
Pendulum-v0              dw52067   PPMP      0       57      -124    2.6880  0.0000
Pendulum-v0              dw52067   PPMP      0       58      -127    2.7752  0.0000
Pendulum-v0              dw52067   PPMP      0       59      -384    2.4244  0.0000
Pendulum-v0              dw52067   PPMP      0       60      -117    2.7663  0.0000
Pendulum-v0              dw52067   PPMP      0       61      -128    2.5982  0.0000
Pendulum-v0              dw52067   PPMP      0       62      -239    2.3055  0.0000
Pendulum-v0              dw52067   PPMP      0       63      -233    2.5602  0.0000
Pendulum-v0              dw52067   PPMP      0       64      -115    2.8314  0.0000
Pendulum-v0              dw52067   PPMP      0       65      -318    2.5774  0.0000
Pendulum-v0              dw52067   PPMP      0       66      -1      2.8605  0.0000
Pendulum-v0              dw52067   PPMP      0       67      -123    2.7108  0.0000
Pendulum-v0              dw52067   PPMP      0       68      -126    2.8333  0.0000
