Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
MountainCarContinuous-v0      md65874    DCOACH      0      90       -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      91       -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      92       -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      93       -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      94       -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      95       -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      96       -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      97       -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      98       -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      99       -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      100      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      101      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      102      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      103      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      104      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      105      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      106      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      107      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      108      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      109      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      110      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      111      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      112      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      113      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      114      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      115      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      116      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      117      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      118      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      119      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      120      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      121      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      122      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      123      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      124      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      125      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      126      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      127      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      128      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      129      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      130      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      131      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      132      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      133      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      134      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      135      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      136      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      137      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      138      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      139      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      140      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      141      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      142      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      143      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      144      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      145      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      146      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      147      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      148      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      149      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      150      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      151      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      152      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      153      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      154      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      155      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      156      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      157      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      158      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      159      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      160      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      161      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      162      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      163      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      164      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      165      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      166      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      167      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      168      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      169      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      170      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      171      -98     0.0000
MountainCarContinuous-v0      md65874    DCOACH      0      172      -98     0.0000
