Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   js01986    DCOACH      0      89       -1090   0.0000
Pendulum-v0                   js01986    DCOACH      0      90       -959    0.0000
Pendulum-v0                   js01986    DCOACH      0      91       -1113   0.0000
Pendulum-v0                   js01986    DCOACH      0      92       -1046   0.0000
Pendulum-v0                   js01986    DCOACH      0      93       -1108   0.0000
Pendulum-v0                   js01986    DCOACH      0      94       -1096   0.0000
Pendulum-v0                   js01986    DCOACH      0      95       -1015   0.0000
Pendulum-v0                   js01986    DCOACH      0      96       -1148   0.0000
Pendulum-v0                   js01986    DCOACH      0      97       -1108   0.0000
Pendulum-v0                   js01986    DCOACH      0      98       -1149   0.0000
Pendulum-v0                   js01986    DCOACH      0      99       -1121   0.0000
Pendulum-v0                   js01986    DCOACH      0      100      -1098   0.0000
Pendulum-v0                   js01986    DCOACH      0      101      -1073   0.0000
Pendulum-v0                   js01986    DCOACH      0      102      -1028   0.0000
Pendulum-v0                   js01986    DCOACH      0      103      -1098   0.0000
Pendulum-v0                   js01986    DCOACH      0      104      -1016   0.0000
Pendulum-v0                   js01986    DCOACH      0      105      -1099   0.0000
Pendulum-v0                   js01986    DCOACH      0      106      -996    0.0000
Pendulum-v0                   js01986    DCOACH      0      107      -1100   0.0000
Pendulum-v0                   js01986    DCOACH      0      108      -1061   0.0000
Pendulum-v0                   js01986    DCOACH      0      109      -1136   0.0000
Pendulum-v0                   js01986    DCOACH      0      110      -1070   0.0000
Pendulum-v0                   js01986    DCOACH      0      111      -1113   0.0000
Pendulum-v0                   js01986    DCOACH      0      112      -1125   0.0000
Pendulum-v0                   js01986    DCOACH      0      113      -1096   0.0000
Pendulum-v0                   js01986    DCOACH      0      114      -1099   0.0000
Pendulum-v0                   js01986    DCOACH      0      115      -1077   0.0000
Pendulum-v0                   js01986    DCOACH      0      116      -1123   0.0000
Pendulum-v0                   js01986    DCOACH      0      117      -1150   0.0000
Pendulum-v0                   js01986    DCOACH      0      118      -1008   0.0000
Pendulum-v0                   js01986    DCOACH      0      119      -1066   0.0000
Pendulum-v0                   js01986    DCOACH      0      120      -1101   0.0000
Pendulum-v0                   js01986    DCOACH      0      121      -1102   0.0000
Pendulum-v0                   js01986    DCOACH      0      122      -1109   0.0000
Pendulum-v0                   js01986    DCOACH      0      123      -1143   0.0000
Pendulum-v0                   js01986    DCOACH      0      124      -1110   0.0000
Pendulum-v0                   js01986    DCOACH      0      125      -1179   0.0000
Pendulum-v0                   js01986    DCOACH      0      126      -989    0.0000
Pendulum-v0                   js01986    DCOACH      0      127      -1154   0.0000
Pendulum-v0                   js01986    DCOACH      0      128      -1094   0.0000
Pendulum-v0                   js01986    DCOACH      0      129      -1097   0.0000
Pendulum-v0                   js01986    DCOACH      0      130      -1100   0.0000
Pendulum-v0                   js01986    DCOACH      0      131      -1065   0.0000
Pendulum-v0                   js01986    DCOACH      0      132      -1101   0.0000
Pendulum-v0                   js01986    DCOACH      0      133      -1181   0.0000
Pendulum-v0                   js01986    DCOACH      0      134      -1038   0.0000
Pendulum-v0                   js01986    DCOACH      0      135      -1109   0.0000
Pendulum-v0                   js01986    DCOACH      0      136      -1076   0.0000
Pendulum-v0                   js01986    DCOACH      0      137      -1083   0.0000
Pendulum-v0                   js01986    DCOACH      0      138      -1101   0.0000
Pendulum-v0                   js01986    DCOACH      0      139      -1165   0.0000
Pendulum-v0                   js01986    DCOACH      0      140      -994    0.0000
Pendulum-v0                   js01986    DCOACH      0      141      -1067   0.0000
Pendulum-v0                   js01986    DCOACH      0      142      -1079   0.0000
Pendulum-v0                   js01986    DCOACH      0      143      -1104   0.0000
Pendulum-v0                   js01986    DCOACH      0      144      -1087   0.0000
Pendulum-v0                   js01986    DCOACH      0      145      -1074   0.0000
Pendulum-v0                   js01986    DCOACH      0      146      -1103   0.0000
Pendulum-v0                   js01986    DCOACH      0      147      -1105   0.0000
Pendulum-v0                   js01986    DCOACH      0      148      -1034   0.0000
Pendulum-v0                   js01986    DCOACH      0      149      -996    0.0000
Pendulum-v0                   js01986    DCOACH      0      150      -1100   0.0000
Pendulum-v0                   js01986    DCOACH      0      151      -1096   0.0000
Pendulum-v0                   js01986    DCOACH      0      152      -1110   0.0000
Pendulum-v0                   js01986    DCOACH      0      153      -1096   0.0000
Pendulum-v0                   js01986    DCOACH      0      154      -1174   0.0000
Pendulum-v0                   js01986    DCOACH      0      155      -1051   0.0000
Pendulum-v0                   js01986    DCOACH      0      156      -819    0.0000
Pendulum-v0                   js01986    DCOACH      0      157      -1104   0.0000
Pendulum-v0                   js01986    DCOACH      0      158      -1106   0.0000
Pendulum-v0                   js01986    DCOACH      0      159      -1101   0.0000
Pendulum-v0                   js01986    DCOACH      0      160      -1110   0.0000
Pendulum-v0                   js01986    DCOACH      0      161      -1127   0.0000
Pendulum-v0                   js01986    DCOACH      0      162      -1019   0.0000
Pendulum-v0                   js01986    DCOACH      0      163      -1107   0.0000
Pendulum-v0                   js01986    DCOACH      0      164      -1012   0.0000
Pendulum-v0                   js01986    DCOACH      0      165      -1083   0.0000
Pendulum-v0                   js01986    DCOACH      0      166      -922    0.0000
Pendulum-v0                   js01986    DCOACH      0      167      -1114   0.0000
Pendulum-v0                   js01986    DCOACH      0      168      -1091   0.0000
Pendulum-v0                   js01986    DCOACH      0      169      -1090   0.0000
Pendulum-v0                   js01986    DCOACH      0      170      -1110   0.0000
Pendulum-v0                   js01986    DCOACH      0      171      -1004   0.0000
Pendulum-v0                   js01986    DCOACH      0      172      -1173   0.0000
Pendulum-v0                   js01986    DCOACH      0      173      -1009   0.0000
Pendulum-v0                   js01986    DCOACH      0      174      -1095   0.0000
Pendulum-v0                   js01986    DCOACH      0      175      -1095   0.0000
Pendulum-v0                   js01986    DCOACH      0      176      -1144   0.0000
Pendulum-v0                   js01986    DCOACH      0      177      -1110   0.0000
Pendulum-v0                   js01986    DCOACH      0      178      -1100   0.0000
Pendulum-v0                   js01986    DCOACH      0      179      -1109   0.0000
Pendulum-v0                   js01986    DCOACH      0      180      -1103   0.0000
Pendulum-v0                   js01986    DCOACH      0      181      -1063   0.0000
Pendulum-v0                   js01986    DCOACH      0      182      -1071   0.0000
Pendulum-v0                   js01986    DCOACH      0      183      -1014   0.0000
Pendulum-v0                   js01986    DCOACH      0      184      -1093   0.0000
Pendulum-v0                   js01986    DCOACH      0      185      -1043   0.0000
Pendulum-v0                   js01986    DCOACH      0      186      -1001   0.0000
Pendulum-v0                   js01986    DCOACH      0      187      -1138   0.0000
Pendulum-v0                   js01986    DCOACH      0      188      -1100   0.0000
Pendulum-v0                   js01986    DCOACH      0      189      -1129   0.0000
Pendulum-v0                   js01986    DCOACH      0      190      -1110   0.0000
Pendulum-v0                   js01986    DCOACH      0      191      -998    0.0000
Pendulum-v0                   js01986    DCOACH      0      192      -1091   0.0000
Pendulum-v0                   js01986    DCOACH      0      193      -1010   0.0000
Pendulum-v0                   js01986    DCOACH      0      194      -1093   0.0000
Pendulum-v0                   js01986    DCOACH      0      195      -1100   0.0000
Pendulum-v0                   js01986    DCOACH      0      196      -1040   0.0000
Pendulum-v0                   js01986    DCOACH      0      197      -1030   0.0000
Pendulum-v0                   js01986    DCOACH      0      198      -1159   0.0000
Pendulum-v0                   js01986    DCOACH      0      199      -1103   0.0000
