Environment              Seed     Algorithm Error   Episode Reward  Gain    Feedback
MountainCarContinuous-v0 js99945  PPMP      0       60      89      0.6285  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       61      91      0.6823  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       62      90      0.7376  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       63      92      0.5502  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       64      89      0.6994  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       65      90      0.6844  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       66      91      0.6745  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       67      90      0.6902  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       68      91      0.6650  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       69      88      0.7106  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       70      91      0.6722  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       71      88      0.7153  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       72      91      0.6860  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       73      91      0.6568  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       74      90      0.7201  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       75      85      0.8217  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       76      87      0.7833  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       77      92      0.6316  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       78      90      0.7331  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       79      90      0.7570  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       80      90      0.7056  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       81      91      0.7236  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       82      88      0.7535  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       83      89      0.7906  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       84      88      0.7787  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       85      88      0.6668  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       86      -54     0.5136  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       87      92      0.6310  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       88      92      0.5396  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       89      93      0.5306  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       90      93      0.5185  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       91      92      0.5218  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       92      93      0.5262  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       93      92      0.5568  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       94      91      0.5246  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       95      91      0.5313  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       96      91      0.5307  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       97      91      0.5475  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       98      91      0.5222  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       99      91      0.5208  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       100     91      0.5198  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       101     91      0.5194  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       102     92      0.5173  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       103     91      0.5166  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       104     92      0.5060  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       105     91      0.5079  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       106     92      0.5094  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       107     91      0.5146  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       108     92      0.5119  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       109     92      0.5120  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       110     91      0.5108  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       111     91      0.5081  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       112     91      0.5052  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       113     91      0.5030  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       114     91      0.5023  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       115     92      0.5123  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       116     91      0.5050  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       117     91      0.5179  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       118     91      0.5097  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       119     91      0.5122  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       120     91      0.5080  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       121     90      0.5130  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       122     91      0.5170  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       123     91      0.5262  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       124     91      0.5166  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       125     91      0.5194  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       126     91      0.5200  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       127     91      0.5158  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       128     91      0.5237  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       129     91      0.5203  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       130     91      0.5054  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       131     91      0.5056  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       132     91      0.5095  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       133     91      0.5114  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       134     91      0.5093  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       135     91      0.5134  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       136     90      0.5218  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       137     91      0.5282  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       138     91      0.5255  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       139     91      0.5074  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       140     91      0.5119  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       141     91      0.5207  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       142     91      0.5143  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       143     91      0.5144  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       144     91      0.5130  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       145     91      0.5120  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       146     91      0.5111  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       147     91      0.5118  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       148     90      0.5307  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       149     91      0.5328  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       150     91      0.5121  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       151     91      0.5157  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       152     92      0.5136  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       153     92      0.5190  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       154     92      0.5112  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       155     91      0.5137  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       156     91      0.5272  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       157     92      0.5110  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       158     92      0.5122  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       159     91      0.5254  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       160     92      0.5046  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       161     91      0.5235  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       162     92      0.5152  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       163     91      0.5148  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       164     91      0.5161  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       165     91      0.5150  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       166     92      0.5088  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       167     91      0.5113  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       168     92      0.5036  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       169     91      0.5140  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       170     92      0.5082  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       171     92      0.5089  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       172     92      0.5140  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       173     92      0.5112  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       174     92      0.5124  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       175     91      0.5259  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       176     92      0.5015  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       177     92      0.5221  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       178     92      0.5108  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       179     92      0.5015  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       180     92      0.5240  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       181     92      0.5138  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       182     92      0.5234  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       183     92      0.5278  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       184     92      0.5085  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       185     92      0.5193  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       186     92      0.5142  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       187     92      0.5288  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       188     92      0.5324  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       189     92      0.5263  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       190     92      0.5201  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       191     92      0.5229  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       192     92      0.5128  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       193     92      0.5202  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       194     92      0.5111  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       195     92      0.5240  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       196     92      0.5155  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       197     92      0.5258  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       198     92      0.5256  0.0000
MountainCarContinuous-v0 js99945  PPMP      0       199     92      0.5264  0.0000
