Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   dw88153    DCOACH      0      93       -1083   0.0000
Pendulum-v0                   dw88153    DCOACH      0      94       -1039   0.0000
Pendulum-v0                   dw88153    DCOACH      0      95       -1135   0.0000
Pendulum-v0                   dw88153    DCOACH      0      96       -1016   0.0000
Pendulum-v0                   dw88153    DCOACH      0      97       -1215   0.0000
Pendulum-v0                   dw88153    DCOACH      0      98       -1208   0.0000
Pendulum-v0                   dw88153    DCOACH      0      99       -1171   0.0000
Pendulum-v0                   dw88153    DCOACH      0      100      -1118   0.0000
Pendulum-v0                   dw88153    DCOACH      0      101      -1232   0.0000
Pendulum-v0                   dw88153    DCOACH      0      102      -1104   0.0000
Pendulum-v0                   dw88153    DCOACH      0      103      -1123   0.0000
Pendulum-v0                   dw88153    DCOACH      0      104      -1126   0.0000
Pendulum-v0                   dw88153    DCOACH      0      105      -1207   0.0000
Pendulum-v0                   dw88153    DCOACH      0      106      -1183   0.0000
Pendulum-v0                   dw88153    DCOACH      0      107      -1082   0.0000
Pendulum-v0                   dw88153    DCOACH      0      108      -1242   0.0000
Pendulum-v0                   dw88153    DCOACH      0      109      -1133   0.0000
Pendulum-v0                   dw88153    DCOACH      0      110      -1169   0.0000
Pendulum-v0                   dw88153    DCOACH      0      111      -1145   0.0000
Pendulum-v0                   dw88153    DCOACH      0      112      -1134   0.0000
Pendulum-v0                   dw88153    DCOACH      0      113      -1166   0.0000
Pendulum-v0                   dw88153    DCOACH      0      114      -1007   0.0000
Pendulum-v0                   dw88153    DCOACH      0      115      -1047   0.0000
Pendulum-v0                   dw88153    DCOACH      0      116      -1132   0.0000
Pendulum-v0                   dw88153    DCOACH      0      117      -1239   0.0000
Pendulum-v0                   dw88153    DCOACH      0      118      -1073   0.0000
Pendulum-v0                   dw88153    DCOACH      0      119      -1116   0.0000
Pendulum-v0                   dw88153    DCOACH      0      120      -1152   0.0000
Pendulum-v0                   dw88153    DCOACH      0      121      -1021   0.0000
