Environment              Seed       Algorithm Error   Episode Reward  Gain    Feedback
Pendulum-v0              dw95486    PPMP      0       0       -1015   2.0595  0.1300
Pendulum-v0              dw95486    PPMP      0       1       -1116   2.6158  0.3150
Pendulum-v0              dw95486    PPMP      0       2       -1083   2.6892  0.5000
Pendulum-v0              dw95486    PPMP      0       3       -1095   2.8389  0.6800
Pendulum-v0              dw95486    PPMP      0       4       -1015   2.7888  0.8200
Pendulum-v0              dw95486    PPMP      0       5       -1000   2.3796  0.8100
Pendulum-v0              dw95486    PPMP      0       6       -1047   2.1882  0.7650
Pendulum-v0              dw95486    PPMP      0       7       -1157   1.8600  0.7300
Pendulum-v0              dw95486    PPMP      0       8       -1333   1.9929  0.4000
Pendulum-v0              dw95486    PPMP      0       9       -1403   1.8712  0.4500
Pendulum-v0              dw95486    PPMP      0       10      -1055   1.5338  0.7400
Pendulum-v0              dw95486    PPMP      0       11      -959    1.5578  0.7350
Pendulum-v0              dw95486    PPMP      0       12      -784    1.7684  0.6050
Pendulum-v0              dw95486    PPMP      0       13      -781    1.7831  0.7000
Pendulum-v0              dw95486    PPMP      0       14      -697    1.8448  0.5150
Pendulum-v0              dw95486    PPMP      0       15      -629    2.0328  0.4750
Pendulum-v0              dw95486    PPMP      0       16      -1307   1.3442  0.0000
Pendulum-v0              dw95486    PPMP      0       17      -1106   1.3152  0.0000
Pendulum-v0              dw95486    PPMP      0       18      -1545   2.3887  0.0000
Pendulum-v0              dw95486    PPMP      0       19      -802    1.5278  0.0000
Pendulum-v0              dw95486    PPMP      0       20      -1073   1.3677  0.0350
Pendulum-v0              dw95486    PPMP      0       21      -391    1.8747  0.5200
Pendulum-v0              dw95486    PPMP      0       22      -267    1.8768  0.1800
Pendulum-v0              dw95486    PPMP      0       23      -270    1.4513  0.0000
Pendulum-v0              dw95486    PPMP      0       24      -1367   1.1491  0.0000
Pendulum-v0              dw95486    PPMP      0       25      -1561   1.6963  0.0000
Pendulum-v0              dw95486    PPMP      0       26      -137    1.4728  0.0000
Pendulum-v0              dw95486    PPMP      0       27      -968    1.3173  0.0000
Pendulum-v0              dw95486    PPMP      0       28      -131    1.3576  0.0000
Pendulum-v0              dw95486    PPMP      0       29      -270    1.2708  0.0000
Pendulum-v0              dw95486    PPMP      0       30      -705    1.5904  0.0000
Pendulum-v0              dw95486    PPMP      0       31      -414    1.2300  0.0000
Pendulum-v0              dw95486    PPMP      0       32      -405    1.2979  0.0000
Pendulum-v0              dw95486    PPMP      0       33      -266    1.2896  0.0000
Pendulum-v0              dw95486    PPMP      0       34      0       1.2608  0.0000
