Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   rb69913    DCOACH      0      0        -1321   0.5100
Pendulum-v0                   rb69913    DCOACH      0      1        -1181   0.5450
Pendulum-v0                   rb69913    DCOACH      0      2        -1301   0.5600
Pendulum-v0                   rb69913    DCOACH      0      3        -1235   0.4150
Pendulum-v0                   rb69913    DCOACH      0      4        -1264   0.6100
Pendulum-v0                   rb69913    DCOACH      0      5        -1007   0.2650
Pendulum-v0                   rb69913    DCOACH      0      6        -1353   0.4700
Pendulum-v0                   rb69913    DCOACH      0      7        -1216   0.5200
Pendulum-v0                   rb69913    DCOACH      0      8        -1261   0.3150
Pendulum-v0                   rb69913    DCOACH      0      9        -1169   0.5300
Pendulum-v0                   rb69913    DCOACH      0      10       -1059   0.4900
Pendulum-v0                   rb69913    DCOACH      0      11       -1050   0.5400
Pendulum-v0                   rb69913    DCOACH      0      12       -1556   0.6600
Pendulum-v0                   rb69913    DCOACH      0      13       -920    0.3750
Pendulum-v0                   rb69913    DCOACH      0      14       -1513   0.7450
Pendulum-v0                   rb69913    DCOACH      0      15       -910    0.6100
Pendulum-v0                   rb69913    DCOACH      0      16       -1106   0.6250
Pendulum-v0                   rb69913    DCOACH      0      17       -1094   0.5900
Pendulum-v0                   rb69913    DCOACH      0      18       -962    0.7750
Pendulum-v0                   rb69913    DCOACH      0      19       -966    0.7600
Pendulum-v0                   rb69913    DCOACH      0      20       -1165   0.6450
Pendulum-v0                   rb69913    DCOACH      0      21       -1074   0.4100
Pendulum-v0                   rb69913    DCOACH      0      22       -918    0.4350
Pendulum-v0                   rb69913    DCOACH      0      23       -999    0.5000
Pendulum-v0                   rb69913    DCOACH      0      24       -1143   0.6300
Pendulum-v0                   rb69913    DCOACH      0      25       -1378   0.4600
Pendulum-v0                   rb69913    DCOACH      0      26       -1233   0.8700
Pendulum-v0                   rb69913    DCOACH      0      27       -806    0.4450
Pendulum-v0                   rb69913    DCOACH      0      28       -940    0.5950
Pendulum-v0                   rb69913    DCOACH      0      29       -1266   0.7100
Pendulum-v0                   rb69913    DCOACH      0      30       -928    0.6250
Pendulum-v0                   rb69913    DCOACH      0      31       -952    0.5850
Pendulum-v0                   rb69913    DCOACH      0      32       -944    0.6450
Pendulum-v0                   rb69913    DCOACH      0      33       -939    0.5250
Pendulum-v0                   rb69913    DCOACH      0      34       -1084   0.7900
Pendulum-v0                   rb69913    DCOACH      0      35       -1372   0.8600
Pendulum-v0                   rb69913    DCOACH      0      36       -1349   0.7350
Pendulum-v0                   rb69913    DCOACH      0      37       -941    0.4350
Pendulum-v0                   rb69913    DCOACH      0      38       -1025   0.7800
Pendulum-v0                   rb69913    DCOACH      0      39       -797    0.5000
Pendulum-v0                   rb69913    DCOACH      0      40       -1088   0.7650
Pendulum-v0                   rb69913    DCOACH      0      41       -940    0.8400
Pendulum-v0                   rb69913    DCOACH      0      42       -1381   0.9300
Pendulum-v0                   rb69913    DCOACH      0      43       -1089   0.6950
Pendulum-v0                   rb69913    DCOACH      0      44       -807    0.7050
Pendulum-v0                   rb69913    DCOACH      0      45       -972    0.6950
Pendulum-v0                   rb69913    DCOACH      0      46       -1174   0.7350
Pendulum-v0                   rb69913    DCOACH      0      47       -1131   0.8300
Pendulum-v0                   rb69913    DCOACH      0      48       -1505   0.7150
Pendulum-v0                   rb69913    DCOACH      0      49       -1079   0.8400
Pendulum-v0                   rb69913    DCOACH      0      50       -1351   0.8600
Pendulum-v0                   rb69913    DCOACH      0      51       -1076   0.6950
Pendulum-v0                   rb69913    DCOACH      0      52       -1291   0.9600
Pendulum-v0                   rb69913    DCOACH      0      53       -1166   0.5950
Pendulum-v0                   rb69913    DCOACH      0      54       -1235   0.6250
Pendulum-v0                   rb69913    DCOACH      0      55       -939    0.5250
Pendulum-v0                   rb69913    DCOACH      0      56       -1384   0.0650
Pendulum-v0                   rb69913    DCOACH      0      57       -1510   0.0000
Pendulum-v0                   rb69913    DCOACH      0      58       -1299   0.0000
Pendulum-v0                   rb69913    DCOACH      0      59       -1205   0.0000
Pendulum-v0                   rb69913    DCOACH      0      60       -1325   0.0000
Pendulum-v0                   rb69913    DCOACH      0      61       -1308   0.0000
Pendulum-v0                   rb69913    DCOACH      0      62       -1524   0.0000
Pendulum-v0                   rb69913    DCOACH      0      63       -1465   0.0000
Pendulum-v0                   rb69913    DCOACH      0      64       -1511   0.0000
Pendulum-v0                   rb69913    DCOACH      0      65       -1552   0.0000
Pendulum-v0                   rb69913    DCOACH      0      66       -1388   0.0000
Pendulum-v0                   rb69913    DCOACH      0      67       -1555   0.0000
Pendulum-v0                   rb69913    DCOACH      0      68       -1340   0.0000
Pendulum-v0                   rb69913    DCOACH      0      69       -1565   0.0000
Pendulum-v0                   rb69913    DCOACH      0      70       -1532   0.0000
Pendulum-v0                   rb69913    DCOACH      0      71       -1331   0.0000
Pendulum-v0                   rb69913    DCOACH      0      72       -1402   0.0000
Pendulum-v0                   rb69913    DCOACH      0      73       -1311   0.0000
Pendulum-v0                   rb69913    DCOACH      0      74       -1575   0.0000
Pendulum-v0                   rb69913    DCOACH      0      75       -1424   0.0000
Pendulum-v0                   rb69913    DCOACH      0      76       -1412   0.0000
Pendulum-v0                   rb69913    DCOACH      0      77       -1368   0.0000
Pendulum-v0                   rb69913    DCOACH      0      78       -1408   0.0000
Pendulum-v0                   rb69913    DCOACH      0      79       -1347   0.0000
Pendulum-v0                   rb69913    DCOACH      0      80       -1394   0.0000
Pendulum-v0                   rb69913    DCOACH      0      81       -1403   0.0000
Pendulum-v0                   rb69913    DCOACH      0      82       -1557   0.0000
Pendulum-v0                   rb69913    DCOACH      0      83       -1585   0.0000
Pendulum-v0                   rb69913    DCOACH      0      84       -1523   0.0000
Pendulum-v0                   rb69913    DCOACH      0      85       -1531   0.0000
Pendulum-v0                   rb69913    DCOACH      0      86       -1340   0.0000
Pendulum-v0                   rb69913    DCOACH      0      87       -1537   0.0000
Pendulum-v0                   rb69913    DCOACH      0      88       -1410   0.0000
Pendulum-v0                   rb69913    DCOACH      0      89       -1536   0.0000
Pendulum-v0                   rb69913    DCOACH      0      90       -1417   0.0000
Pendulum-v0                   rb69913    DCOACH      0      91       -1542   0.0000
Pendulum-v0                   rb69913    DCOACH      0      92       -1333   0.0000
Pendulum-v0                   rb69913    DCOACH      0      93       -1387   0.0000
Pendulum-v0                   rb69913    DCOACH      0      94       -1560   0.0000
Pendulum-v0                   rb69913    DCOACH      0      95       -1262   0.0000
Pendulum-v0                   rb69913    DCOACH      0      96       -1398   0.0000
Pendulum-v0                   rb69913    DCOACH      0      97       -1525   0.0000
Pendulum-v0                   rb69913    DCOACH      0      98       -1415   0.0000
Pendulum-v0                   rb69913    DCOACH      0      99       -1501   0.0000
Pendulum-v0                   rb69913    DCOACH      0      100      -1501   0.0000
Pendulum-v0                   rb69913    DCOACH      0      101      -1525   0.0000
Pendulum-v0                   rb69913    DCOACH      0      102      -1390   0.0000
Pendulum-v0                   rb69913    DCOACH      0      103      -1537   0.0000
Pendulum-v0                   rb69913    DCOACH      0      104      -1426   0.0000
Pendulum-v0                   rb69913    DCOACH      0      105      -1426   0.0000
Pendulum-v0                   rb69913    DCOACH      0      106      -1508   0.0000
Pendulum-v0                   rb69913    DCOACH      0      107      -1515   0.0000
Pendulum-v0                   rb69913    DCOACH      0      108      -1303   0.0000
Pendulum-v0                   rb69913    DCOACH      0      109      -1345   0.0000
Pendulum-v0                   rb69913    DCOACH      0      110      -1352   0.0000
Pendulum-v0                   rb69913    DCOACH      0      111      -1516   0.0000
Pendulum-v0                   rb69913    DCOACH      0      112      -1266   0.0000
Pendulum-v0                   rb69913    DCOACH      0      113      -1540   0.0000
Pendulum-v0                   rb69913    DCOACH      0      114      -1275   0.0000
Pendulum-v0                   rb69913    DCOACH      0      115      -1406   0.0000
Pendulum-v0                   rb69913    DCOACH      0      116      -1530   0.0000
Pendulum-v0                   rb69913    DCOACH      0      117      -1515   0.0000
Pendulum-v0                   rb69913    DCOACH      0      118      -1301   0.0000
Pendulum-v0                   rb69913    DCOACH      0      119      -1153   0.0000
Pendulum-v0                   rb69913    DCOACH      0      120      -1530   0.0000
Pendulum-v0                   rb69913    DCOACH      0      121      -1308   0.0000
Pendulum-v0                   rb69913    DCOACH      0      122      -1361   0.0000
Pendulum-v0                   rb69913    DCOACH      0      123      -1556   0.0000
Pendulum-v0                   rb69913    DCOACH      0      124      -1530   0.0000
Pendulum-v0                   rb69913    DCOACH      0      125      -1401   0.0000
Pendulum-v0                   rb69913    DCOACH      0      126      -1570   0.0000
Pendulum-v0                   rb69913    DCOACH      0      127      -1555   0.0000
Pendulum-v0                   rb69913    DCOACH      0      128      -1576   0.0000
Pendulum-v0                   rb69913    DCOACH      0      129      -1519   0.0000
Pendulum-v0                   rb69913    DCOACH      0      130      -1543   0.0000
Pendulum-v0                   rb69913    DCOACH      0      131      -1346   0.0000
Pendulum-v0                   rb69913    DCOACH      0      132      -1384   0.0000
Pendulum-v0                   rb69913    DCOACH      0      133      -1511   0.0000
Pendulum-v0                   rb69913    DCOACH      0      134      -1518   0.0000
