Environment              Seed       Algorithm Error   Episode Reward  Gain    Feedback
MountainCarContinuous-v0 dw30437    PPMP      0       112     93      0.5513  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       113     93      0.5638  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       114     93      0.5662  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       115     93      0.5464  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       116     93      0.5504  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       117     93      0.5466  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       118     93      0.5534  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       119     93      0.5424  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       120     93      0.5527  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       121     93      0.5445  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       122     93      0.5461  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       123     93      0.5483  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       124     93      0.5414  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       125     93      0.5392  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       126     93      0.5433  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       127     93      0.5415  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       128     93      0.5384  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       129     93      0.5376  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       130     93      0.5511  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       131     93      0.5457  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       132     93      0.5364  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       133     93      0.5413  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       134     93      0.5335  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       135     93      0.5319  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       136     93      0.5335  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       137     93      0.5432  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       138     93      0.5481  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       139     93      0.5316  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       140     93      0.5378  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       141     93      0.5431  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       142     93      0.5523  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       143     93      0.5331  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       144     93      0.5437  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       145     93      0.5535  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       146     93      0.5442  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       147     93      0.5326  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       148     93      0.5364  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       149     93      0.5417  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       150     93      0.5409  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       151     93      0.5495  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       152     93      0.5318  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       153     93      0.5341  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       154     93      0.5258  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       155     93      0.5355  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       156     93      0.5341  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       157     93      0.5454  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       158     93      0.5401  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       159     93      0.5252  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       160     93      0.5395  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       161     93      0.5316  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       162     93      0.5238  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       163     93      0.5396  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       164     93      0.5327  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       165     92      0.5449  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       166     93      0.5386  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       167     93      0.5252  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       168     93      0.5441  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       169     93      0.5299  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       170     93      0.5301  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       171     93      0.5284  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       172     92      0.5304  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       173     93      0.5262  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       174     93      0.5351  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       175     93      0.5399  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       176     93      0.5358  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       177     93      0.5354  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       178     93      0.5511  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       179     93      0.5294  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       180     93      0.5391  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       181     93      0.5305  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       182     93      0.5235  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       183     93      0.5321  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       184     93      0.5282  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       185     93      0.5292  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       186     93      0.5263  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       187     93      0.5283  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       188     93      0.5262  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       189     93      0.5196  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       190     93      0.5288  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       191     93      0.5294  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       192     93      0.5306  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       193     93      0.5453  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       194     93      0.5286  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       195     93      0.5440  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       196     93      0.5294  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       197     93      0.5293  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       198     93      0.5293  0.0000
MountainCarContinuous-v0 dw30437    PPMP      0       199     93      0.5234  0.0000
