Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   dw89333    DCOACH      0      0        -1196   0.3400
Pendulum-v0                   dw89333    DCOACH      0      1        -908    0.3950
Pendulum-v0                   dw89333    DCOACH      0      2        -1160   0.4250
Pendulum-v0                   dw89333    DCOACH      0      3        -1281   0.4850
Pendulum-v0                   dw89333    DCOACH      0      4        -913    0.3900
Pendulum-v0                   dw89333    DCOACH      0      5        -1099   0.5750
Pendulum-v0                   dw89333    DCOACH      0      6        -965    0.4300
Pendulum-v0                   dw89333    DCOACH      0      7        -915    0.4150
Pendulum-v0                   dw89333    DCOACH      0      8        -950    0.6600
Pendulum-v0                   dw89333    DCOACH      0      9        -938    0.5950
Pendulum-v0                   dw89333    DCOACH      0      10       -922    0.4950
Pendulum-v0                   dw89333    DCOACH      0      11       -932    0.6350
Pendulum-v0                   dw89333    DCOACH      0      12       -894    0.6250
Pendulum-v0                   dw89333    DCOACH      0      13       -853    0.6700
Pendulum-v0                   dw89333    DCOACH      0      14       -1498   0.7300
Pendulum-v0                   dw89333    DCOACH      0      15       -1386   0.5600
Pendulum-v0                   dw89333    DCOACH      0      16       -1504   0.4300
Pendulum-v0                   dw89333    DCOACH      0      17       -1552   0.4250
Pendulum-v0                   dw89333    DCOACH      0      18       -1613   0.3950
Pendulum-v0                   dw89333    DCOACH      0      19       -1638   0.8100
Pendulum-v0                   dw89333    DCOACH      0      20       -1532   0.6450
Pendulum-v0                   dw89333    DCOACH      0      21       -1576   0.4400
Pendulum-v0                   dw89333    DCOACH      0      22       -1636   0.9800
Pendulum-v0                   dw89333    DCOACH      0      23       -1600   0.9150
Pendulum-v0                   dw89333    DCOACH      0      24       -1636   0.5600
Pendulum-v0                   dw89333    DCOACH      0      25       -1637   0.6550
Pendulum-v0                   dw89333    DCOACH      0      26       -1641   0.2900
Pendulum-v0                   dw89333    DCOACH      0      27       -1553   0.3000
Pendulum-v0                   dw89333    DCOACH      0      28       -1649   0.4450
Pendulum-v0                   dw89333    DCOACH      0      29       -1643   0.6450
Pendulum-v0                   dw89333    DCOACH      0      30       -1544   0.2300
Pendulum-v0                   dw89333    DCOACH      0      31       -1645   0.7450
Pendulum-v0                   dw89333    DCOACH      0      32       -1650   0.0000
Pendulum-v0                   dw89333    DCOACH      0      33       -1566   0.0000
Pendulum-v0                   dw89333    DCOACH      0      34       -1551   0.0000
Pendulum-v0                   dw89333    DCOACH      0      35       -1646   0.0000
Pendulum-v0                   dw89333    DCOACH      0      36       -1614   0.0000
Pendulum-v0                   dw89333    DCOACH      0      37       -1530   0.0000
Pendulum-v0                   dw89333    DCOACH      0      38       -1652   0.0000
Pendulum-v0                   dw89333    DCOACH      0      39       -1576   0.0000
Pendulum-v0                   dw89333    DCOACH      0      40       -1648   0.0000
Pendulum-v0                   dw89333    DCOACH      0      41       -1580   0.0000
Pendulum-v0                   dw89333    DCOACH      0      42       -1573   0.0000
Pendulum-v0                   dw89333    DCOACH      0      43       -1536   0.0000
Pendulum-v0                   dw89333    DCOACH      0      44       -1480   0.0000
Pendulum-v0                   dw89333    DCOACH      0      45       -1621   0.0000
Pendulum-v0                   dw89333    DCOACH      0      46       -1644   0.0000
Pendulum-v0                   dw89333    DCOACH      0      47       -1611   0.0000
Pendulum-v0                   dw89333    DCOACH      0      48       -1632   0.0000
Pendulum-v0                   dw89333    DCOACH      0      49       -1645   0.0000
Pendulum-v0                   dw89333    DCOACH      0      50       -1646   0.0000
Pendulum-v0                   dw89333    DCOACH      0      51       -1531   0.0000
Pendulum-v0                   dw89333    DCOACH      0      52       -1558   0.0000
Pendulum-v0                   dw89333    DCOACH      0      53       -1527   0.0000
Pendulum-v0                   dw89333    DCOACH      0      54       -1528   0.0000
Pendulum-v0                   dw89333    DCOACH      0      55       -1639   0.0000
Pendulum-v0                   dw89333    DCOACH      0      56       -1640   0.0000
Pendulum-v0                   dw89333    DCOACH      0      57       -1547   0.0000
Pendulum-v0                   dw89333    DCOACH      0      58       -1562   0.0000
Pendulum-v0                   dw89333    DCOACH      0      59       -1569   0.0000
Pendulum-v0                   dw89333    DCOACH      0      60       -1625   0.0000
Pendulum-v0                   dw89333    DCOACH      0      61       -1629   0.0000
Pendulum-v0                   dw89333    DCOACH      0      62       -1653   0.0000
Pendulum-v0                   dw89333    DCOACH      0      63       -1536   0.0000
Pendulum-v0                   dw89333    DCOACH      0      64       -1656   0.0000
Pendulum-v0                   dw89333    DCOACH      0      65       -1624   0.0000
Pendulum-v0                   dw89333    DCOACH      0      66       -1623   0.0000
Pendulum-v0                   dw89333    DCOACH      0      67       -1633   0.0000
Pendulum-v0                   dw89333    DCOACH      0      68       -1539   0.0000
Pendulum-v0                   dw89333    DCOACH      0      69       -1653   0.0000
Pendulum-v0                   dw89333    DCOACH      0      70       -1542   0.0000
Pendulum-v0                   dw89333    DCOACH      0      71       -1644   0.0000
Pendulum-v0                   dw89333    DCOACH      0      72       -1552   0.0000
Pendulum-v0                   dw89333    DCOACH      0      73       -1551   0.0000
Pendulum-v0                   dw89333    DCOACH      0      74       -1608   0.0000
Pendulum-v0                   dw89333    DCOACH      0      75       -1494   0.0000
Pendulum-v0                   dw89333    DCOACH      0      76       -1430   0.0000
Pendulum-v0                   dw89333    DCOACH      0      77       -1633   0.0000
Pendulum-v0                   dw89333    DCOACH      0      78       -1522   0.0000
Pendulum-v0                   dw89333    DCOACH      0      79       -1625   0.0000
Pendulum-v0                   dw89333    DCOACH      0      80       -1533   0.0000
Pendulum-v0                   dw89333    DCOACH      0      81       -1563   0.0000
Pendulum-v0                   dw89333    DCOACH      0      82       -1542   0.0000
Pendulum-v0                   dw89333    DCOACH      0      83       -1649   0.0000
Pendulum-v0                   dw89333    DCOACH      0      84       -1536   0.0000
Pendulum-v0                   dw89333    DCOACH      0      85       -1639   0.0000
Pendulum-v0                   dw89333    DCOACH      0      86       -1588   0.0000
Pendulum-v0                   dw89333    DCOACH      0      87       -1628   0.0000
Pendulum-v0                   dw89333    DCOACH      0      88       -1619   0.0000
Pendulum-v0                   dw89333    DCOACH      0      89       -1646   0.0000
Pendulum-v0                   dw89333    DCOACH      0      90       -1596   0.0000
Pendulum-v0                   dw89333    DCOACH      0      91       -1510   0.0000
Pendulum-v0                   dw89333    DCOACH      0      92       -1645   0.0000
Pendulum-v0                   dw89333    DCOACH      0      93       -1643   0.0000
Pendulum-v0                   dw89333    DCOACH      0      94       -1652   0.0000
Pendulum-v0                   dw89333    DCOACH      0      95       -1550   0.0000
Pendulum-v0                   dw89333    DCOACH      0      96       -1593   0.0000
Pendulum-v0                   dw89333    DCOACH      0      97       -1555   0.0000
Pendulum-v0                   dw89333    DCOACH      0      98       -1652   0.0000
Pendulum-v0                   dw89333    DCOACH      0      99       -1649   0.0000
Pendulum-v0                   dw89333    DCOACH      0      100      -1631   0.0000
Pendulum-v0                   dw89333    DCOACH      0      101      -1582   0.0000
Pendulum-v0                   dw89333    DCOACH      0      102      -1639   0.0000
Pendulum-v0                   dw89333    DCOACH      0      103      -1550   0.0000
Pendulum-v0                   dw89333    DCOACH      0      104      -1575   0.0000
Pendulum-v0                   dw89333    DCOACH      0      105      -1570   0.0000
Pendulum-v0                   dw89333    DCOACH      0      106      -1598   0.0000
Pendulum-v0                   dw89333    DCOACH      0      107      -1604   0.0000
Pendulum-v0                   dw89333    DCOACH      0      108      -1649   0.0000
Pendulum-v0                   dw89333    DCOACH      0      109      -1567   0.0000
Pendulum-v0                   dw89333    DCOACH      0      110      -1545   0.0000
Pendulum-v0                   dw89333    DCOACH      0      111      -1567   0.0000
Pendulum-v0                   dw89333    DCOACH      0      112      -1657   0.0000
Pendulum-v0                   dw89333    DCOACH      0      113      -1536   0.0000
Pendulum-v0                   dw89333    DCOACH      0      114      -1632   0.0000
Pendulum-v0                   dw89333    DCOACH      0      115      -1646   0.0000
Pendulum-v0                   dw89333    DCOACH      0      116      -1626   0.0000
Pendulum-v0                   dw89333    DCOACH      0      117      -1624   0.0000
Pendulum-v0                   dw89333    DCOACH      0      118      -1559   0.0000
Pendulum-v0                   dw89333    DCOACH      0      119      -1544   0.0000
Pendulum-v0                   dw89333    DCOACH      0      120      -1537   0.0000
Pendulum-v0                   dw89333    DCOACH      0      121      -1627   0.0000
Pendulum-v0                   dw89333    DCOACH      0      122      -1539   0.0000
Pendulum-v0                   dw89333    DCOACH      0      123      -1534   0.0000
Pendulum-v0                   dw89333    DCOACH      0      124      -1535   0.0000
Pendulum-v0                   dw89333    DCOACH      0      125      -1645   0.0000
Pendulum-v0                   dw89333    DCOACH      0      126      -1625   0.0000
Pendulum-v0                   dw89333    DCOACH      0      127      -1641   0.0000
Pendulum-v0                   dw89333    DCOACH      0      128      -1563   0.0000
Pendulum-v0                   dw89333    DCOACH      0      129      -1646   0.0000
Pendulum-v0                   dw89333    DCOACH      0      130      -1642   0.0000
Pendulum-v0                   dw89333    DCOACH      0      131      -1643   0.0000
Pendulum-v0                   dw89333    DCOACH      0      132      -1567   0.0000
Pendulum-v0                   dw89333    DCOACH      0      133      -1627   0.0000
Pendulum-v0                   dw89333    DCOACH      0      134      -1642   0.0000
Pendulum-v0                   dw89333    DCOACH      0      135      -1623   0.0000
Pendulum-v0                   dw89333    DCOACH      0      136      -1612   0.0000
Pendulum-v0                   dw89333    DCOACH      0      137      -1617   0.0000
Pendulum-v0                   dw89333    DCOACH      0      138      -1535   0.0000
Pendulum-v0                   dw89333    DCOACH      0      139      -1639   0.0000
Pendulum-v0                   dw89333    DCOACH      0      140      -1618   0.0000
Pendulum-v0                   dw89333    DCOACH      0      141      -1598   0.0000
Pendulum-v0                   dw89333    DCOACH      0      142      -1613   0.0000
Pendulum-v0                   dw89333    DCOACH      0      143      -1563   0.0000
Pendulum-v0                   dw89333    DCOACH      0      144      -1403   0.0000
Pendulum-v0                   dw89333    DCOACH      0      145      -1651   0.0000
Pendulum-v0                   dw89333    DCOACH      0      146      -1614   0.0000
Pendulum-v0                   dw89333    DCOACH      0      147      -1644   0.0000
Pendulum-v0                   dw89333    DCOACH      0      148      -1652   0.0000
Pendulum-v0                   dw89333    DCOACH      0      149      -1646   0.0000
