Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   js73228    DCOACH      0      110      -909    0.0000
Pendulum-v0                   js73228    DCOACH      0      111      -1458   0.0000
Pendulum-v0                   js73228    DCOACH      0      112      -958    0.0000
Pendulum-v0                   js73228    DCOACH      0      113      -921    0.0000
Pendulum-v0                   js73228    DCOACH      0      114      -921    0.0000
Pendulum-v0                   js73228    DCOACH      0      115      -1476   0.0000
Pendulum-v0                   js73228    DCOACH      0      116      -1223   0.0000
Pendulum-v0                   js73228    DCOACH      0      117      -993    0.0000
Pendulum-v0                   js73228    DCOACH      0      118      -999    0.0000
Pendulum-v0                   js73228    DCOACH      0      119      -928    0.0000
Pendulum-v0                   js73228    DCOACH      0      120      -1526   0.0000
Pendulum-v0                   js73228    DCOACH      0      121      -918    0.0000
Pendulum-v0                   js73228    DCOACH      0      122      -1050   0.0000
Pendulum-v0                   js73228    DCOACH      0      123      -908    0.0000
Pendulum-v0                   js73228    DCOACH      0      124      -1016   0.0000
Pendulum-v0                   js73228    DCOACH      0      125      -905    0.0000
Pendulum-v0                   js73228    DCOACH      0      126      -1262   0.0000
Pendulum-v0                   js73228    DCOACH      0      127      -907    0.0000
Pendulum-v0                   js73228    DCOACH      0      128      -913    0.0000
Pendulum-v0                   js73228    DCOACH      0      129      -1504   0.0000
Pendulum-v0                   js73228    DCOACH      0      130      -908    0.0000
Pendulum-v0                   js73228    DCOACH      0      131      -1188   0.0000
Pendulum-v0                   js73228    DCOACH      0      132      -1052   0.0000
Pendulum-v0                   js73228    DCOACH      0      133      -904    0.0000
Pendulum-v0                   js73228    DCOACH      0      134      -1289   0.0000
Pendulum-v0                   js73228    DCOACH      0      135      -1532   0.0000
Pendulum-v0                   js73228    DCOACH      0      136      -944    0.0000
Pendulum-v0                   js73228    DCOACH      0      137      -1509   0.0000
Pendulum-v0                   js73228    DCOACH      0      138      -1043   0.0000
Pendulum-v0                   js73228    DCOACH      0      139      -1093   0.0000
Pendulum-v0                   js73228    DCOACH      0      140      -1527   0.0000
Pendulum-v0                   js73228    DCOACH      0      141      -1055   0.0000
Pendulum-v0                   js73228    DCOACH      0      142      -931    0.0000
Pendulum-v0                   js73228    DCOACH      0      143      -910    0.0000
Pendulum-v0                   js73228    DCOACH      0      144      -906    0.0000
Pendulum-v0                   js73228    DCOACH      0      145      -1252   0.0000
Pendulum-v0                   js73228    DCOACH      0      146      -904    0.0000
Pendulum-v0                   js73228    DCOACH      0      147      -909    0.0000
Pendulum-v0                   js73228    DCOACH      0      148      -1068   0.0000
Pendulum-v0                   js73228    DCOACH      0      149      -942    0.0000
Pendulum-v0                   js73228    DCOACH      0      150      -931    0.0000
Pendulum-v0                   js73228    DCOACH      0      151      -909    0.0000
Pendulum-v0                   js73228    DCOACH      0      152      -1058   0.0000
Pendulum-v0                   js73228    DCOACH      0      153      -929    0.0000
Pendulum-v0                   js73228    DCOACH      0      154      -1370   0.0000
Pendulum-v0                   js73228    DCOACH      0      155      -888    0.0000
Pendulum-v0                   js73228    DCOACH      0      156      -1507   0.0000
Pendulum-v0                   js73228    DCOACH      0      157      -904    0.0000
Pendulum-v0                   js73228    DCOACH      0      158      -918    0.0000
Pendulum-v0                   js73228    DCOACH      0      159      -1533   0.0000
Pendulum-v0                   js73228    DCOACH      0      160      -906    0.0000
Pendulum-v0                   js73228    DCOACH      0      161      -1044   0.0000
Pendulum-v0                   js73228    DCOACH      0      162      -956    0.0000
Pendulum-v0                   js73228    DCOACH      0      163      -906    0.0000
Pendulum-v0                   js73228    DCOACH      0      164      -958    0.0000
Pendulum-v0                   js73228    DCOACH      0      165      -926    0.0000
Pendulum-v0                   js73228    DCOACH      0      166      -930    0.0000
Pendulum-v0                   js73228    DCOACH      0      167      -1015   0.0000
Pendulum-v0                   js73228    DCOACH      0      168      -929    0.0000
Pendulum-v0                   js73228    DCOACH      0      169      -1007   0.0000
Pendulum-v0                   js73228    DCOACH      0      170      -1004   0.0000
Pendulum-v0                   js73228    DCOACH      0      171      -910    0.0000
Pendulum-v0                   js73228    DCOACH      0      172      -904    0.0000
Pendulum-v0                   js73228    DCOACH      0      173      -966    0.0000
Pendulum-v0                   js73228    DCOACH      0      174      -1254   0.0000
Pendulum-v0                   js73228    DCOACH      0      175      -1360   0.0000
Pendulum-v0                   js73228    DCOACH      0      176      -1008   0.0000
Pendulum-v0                   js73228    DCOACH      0      177      -1023   0.0000
Pendulum-v0                   js73228    DCOACH      0      178      -1207   0.0000
Pendulum-v0                   js73228    DCOACH      0      179      -1261   0.0000
Pendulum-v0                   js73228    DCOACH      0      180      -904    0.0000
Pendulum-v0                   js73228    DCOACH      0      181      -1222   0.0000
Pendulum-v0                   js73228    DCOACH      0      182      -986    0.0000
Pendulum-v0                   js73228    DCOACH      0      183      -910    0.0000
Pendulum-v0                   js73228    DCOACH      0      184      -904    0.0000
Pendulum-v0                   js73228    DCOACH      0      185      -955    0.0000
Pendulum-v0                   js73228    DCOACH      0      186      -1264   0.0000
Pendulum-v0                   js73228    DCOACH      0      187      -1457   0.0000
Pendulum-v0                   js73228    DCOACH      0      188      -1107   0.0000
Pendulum-v0                   js73228    DCOACH      0      189      -940    0.0000
Pendulum-v0                   js73228    DCOACH      0      190      -1448   0.0000
Pendulum-v0                   js73228    DCOACH      0      191      -1442   0.0000
Pendulum-v0                   js73228    DCOACH      0      192      -935    0.0000
Pendulum-v0                   js73228    DCOACH      0      193      -942    0.0000
Pendulum-v0                   js73228    DCOACH      0      194      -1032   0.0000
Pendulum-v0                   js73228    DCOACH      0      195      -906    0.0000
Pendulum-v0                   js73228    DCOACH      0      196      -1499   0.0000
Pendulum-v0                   js73228    DCOACH      0      197      -1457   0.0000
Pendulum-v0                   js73228    DCOACH      0      198      -1306   0.0000
Pendulum-v0                   js73228    DCOACH      0      199      -931    0.0000
