Environment              Seed     Algorithm Error   Episode Reward  Gain    Feedback
MountainCarContinuous-v0 js08219  PPMP      0       83      90      0.5995  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       84      89      0.6778  0.1952
MountainCarContinuous-v0 js08219  PPMP      0       85      90      0.5503  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       86      85      0.6191  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       87      89      0.5969  0.3939
MountainCarContinuous-v0 js08219  PPMP      0       88      87      0.6043  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       89      88      0.6503  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       90      91      0.7184  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       91      89      0.6303  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       92      91      0.5697  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       93      87      0.5649  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       94      88      0.5662  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       95      92      0.5922  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       96      93      0.5907  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       97      93      0.6028  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       98      92      0.5902  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       99      90      0.5825  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       100     92      0.6025  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       101     86      0.6122  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       102     92      0.5944  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       103     92      0.5703  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       104     89      0.6105  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       105     93      0.6120  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       106     92      0.6036  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       107     91      0.6498  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       108     92      0.6050  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       109     93      0.6712  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       110     90      0.6928  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       111     93      0.8380  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       112     93      0.7241  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       113     93      0.7225  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       114     93      0.7009  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       115     93      0.6945  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       116     93      0.6807  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       117     93      0.6204  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       118     93      0.6037  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       119     93      0.6038  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       120     93      0.5855  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       121     93      0.5718  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       122     93      0.5488  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       123     94      0.5341  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       124     94      0.5350  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       125     94      0.5365  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       126     94      0.5314  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       127     94      0.5261  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       128     93      0.5276  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       129     93      0.5328  0.0000
MountainCarContinuous-v0 js08219  PPMP      0       130     93      0.5294  0.0000
