Environment                   Seed       Algorithm   Error  Episode  Reward  Feedback
Pendulum-v0                   dw88236    DCOACH      0      45       -1227   0.0000
Pendulum-v0                   dw88236    DCOACH      0      46       -1227   0.0000
Pendulum-v0                   dw88236    DCOACH      0      47       -1234   0.0000
Pendulum-v0                   dw88236    DCOACH      0      48       -1175   0.0000
Pendulum-v0                   dw88236    DCOACH      0      49       -1251   0.0000
Pendulum-v0                   dw88236    DCOACH      0      50       -1267   0.0000
Pendulum-v0                   dw88236    DCOACH      0      51       -1307   0.0000
Pendulum-v0                   dw88236    DCOACH      0      52       -1314   0.0000
Pendulum-v0                   dw88236    DCOACH      0      53       -1379   0.0000
Pendulum-v0                   dw88236    DCOACH      0      54       -1265   0.0000
Pendulum-v0                   dw88236    DCOACH      0      55       -1259   0.0000
Pendulum-v0                   dw88236    DCOACH      0      56       -1271   0.0000
Pendulum-v0                   dw88236    DCOACH      0      57       -1317   0.0000
Pendulum-v0                   dw88236    DCOACH      0      58       -1487   0.0000
Pendulum-v0                   dw88236    DCOACH      0      59       -1221   0.0000
Pendulum-v0                   dw88236    DCOACH      0      60       -1397   0.0000
Pendulum-v0                   dw88236    DCOACH      0      61       -1304   0.0000
Pendulum-v0                   dw88236    DCOACH      0      62       -1269   0.0000
Pendulum-v0                   dw88236    DCOACH      0      63       -1264   0.0000
Pendulum-v0                   dw88236    DCOACH      0      64       -1523   0.0000
Pendulum-v0                   dw88236    DCOACH      0      65       -1409   0.0000
Pendulum-v0                   dw88236    DCOACH      0      66       -1229   0.0000
Pendulum-v0                   dw88236    DCOACH      0      67       -1276   0.0000
Pendulum-v0                   dw88236    DCOACH      0      68       -1353   0.0000
Pendulum-v0                   dw88236    DCOACH      0      69       -1223   0.0000
Pendulum-v0                   dw88236    DCOACH      0      70       -1284   0.0000
Pendulum-v0                   dw88236    DCOACH      0      71       -1239   0.0000
Pendulum-v0                   dw88236    DCOACH      0      72       -1208   0.0000
Pendulum-v0                   dw88236    DCOACH      0      73       -1227   0.0000
Pendulum-v0                   dw88236    DCOACH      0      74       -1545   0.0000
Pendulum-v0                   dw88236    DCOACH      0      75       -1363   0.0000
Pendulum-v0                   dw88236    DCOACH      0      76       -1180   0.0000
Pendulum-v0                   dw88236    DCOACH      0      77       -1039   0.0000
Pendulum-v0                   dw88236    DCOACH      0      78       -1255   0.0000
Pendulum-v0                   dw88236    DCOACH      0      79       -1308   0.0000
Pendulum-v0                   dw88236    DCOACH      0      80       -1344   0.0000
Pendulum-v0                   dw88236    DCOACH      0      81       -1516   0.0000
Pendulum-v0                   dw88236    DCOACH      0      82       -1248   0.0000
Pendulum-v0                   dw88236    DCOACH      0      83       -1182   0.0000
Pendulum-v0                   dw88236    DCOACH      0      84       -1273   0.0000
Pendulum-v0                   dw88236    DCOACH      0      85       -1268   0.0000
Pendulum-v0                   dw88236    DCOACH      0      86       -1401   0.0000
Pendulum-v0                   dw88236    DCOACH      0      87       -1255   0.0000
Pendulum-v0                   dw88236    DCOACH      0      88       -1242   0.0000
Pendulum-v0                   dw88236    DCOACH      0      89       -1216   0.0000
Pendulum-v0                   dw88236    DCOACH      0      90       -1503   0.0000
Pendulum-v0                   dw88236    DCOACH      0      91       -1342   0.0000
Pendulum-v0                   dw88236    DCOACH      0      92       -1150   0.0000
Pendulum-v0                   dw88236    DCOACH      0      93       -1342   0.0000
Pendulum-v0                   dw88236    DCOACH      0      94       -1466   0.0000
Pendulum-v0                   dw88236    DCOACH      0      95       -1270   0.0000
Pendulum-v0                   dw88236    DCOACH      0      96       -1241   0.0000
Pendulum-v0                   dw88236    DCOACH      0      97       -1374   0.0000
Pendulum-v0                   dw88236    DCOACH      0      98       -1216   0.0000
Pendulum-v0                   dw88236    DCOACH      0      99       -1256   0.0000
Pendulum-v0                   dw88236    DCOACH      0      100      -1212   0.0000
Pendulum-v0                   dw88236    DCOACH      0      101      -1200   0.0000
Pendulum-v0                   dw88236    DCOACH      0      102      -1261   0.0000
Pendulum-v0                   dw88236    DCOACH      0      103      -1524   0.0000
Pendulum-v0                   dw88236    DCOACH      0      104      -1541   0.0000
Pendulum-v0                   dw88236    DCOACH      0      105      -1137   0.0000
Pendulum-v0                   dw88236    DCOACH      0      106      -1180   0.0000
Pendulum-v0                   dw88236    DCOACH      0      107      -1561   0.0000
Pendulum-v0                   dw88236    DCOACH      0      108      -1223   0.0000
Pendulum-v0                   dw88236    DCOACH      0      109      -1256   0.0000
Pendulum-v0                   dw88236    DCOACH      0      110      -1317   0.0000
Pendulum-v0                   dw88236    DCOACH      0      111      -1362   0.0000
Pendulum-v0                   dw88236    DCOACH      0      112      -1218   0.0000
Pendulum-v0                   dw88236    DCOACH      0      113      -1227   0.0000
Pendulum-v0                   dw88236    DCOACH      0      114      -1525   0.0000
Pendulum-v0                   dw88236    DCOACH      0      115      -1207   0.0000
Pendulum-v0                   dw88236    DCOACH      0      116      -1192   0.0000
Pendulum-v0                   dw88236    DCOACH      0      117      -1242   0.0000
Pendulum-v0                   dw88236    DCOACH      0      118      -1530   0.0000
Pendulum-v0                   dw88236    DCOACH      0      119      -1522   0.0000
Pendulum-v0                   dw88236    DCOACH      0      120      -1457   0.0000
Pendulum-v0                   dw88236    DCOACH      0      121      -1301   0.0000
Pendulum-v0                   dw88236    DCOACH      0      122      -1332   0.0000
Pendulum-v0                   dw88236    DCOACH      0      123      -1203   0.0000
Pendulum-v0                   dw88236    DCOACH      0      124      -1531   0.0000
Pendulum-v0                   dw88236    DCOACH      0      125      -1379   0.0000
Pendulum-v0                   dw88236    DCOACH      0      126      -1334   0.0000
Pendulum-v0                   dw88236    DCOACH      0      127      -1281   0.0000
Pendulum-v0                   dw88236    DCOACH      0      128      -1294   0.0000
Pendulum-v0                   dw88236    DCOACH      0      129      -1289   0.0000
Pendulum-v0                   dw88236    DCOACH      0      130      -1350   0.0000
Pendulum-v0                   dw88236    DCOACH      0      131      -1261   0.0000
Pendulum-v0                   dw88236    DCOACH      0      132      -1086   0.0000
Pendulum-v0                   dw88236    DCOACH      0      133      -1307   0.0000
Pendulum-v0                   dw88236    DCOACH      0      134      -1579   0.0000
Pendulum-v0                   dw88236    DCOACH      0      135      -1541   0.0000
Pendulum-v0                   dw88236    DCOACH      0      136      -1379   0.0000
Pendulum-v0                   dw88236    DCOACH      0      137      -1518   0.0000
Pendulum-v0                   dw88236    DCOACH      0      138      -1200   0.0000
Pendulum-v0                   dw88236    DCOACH      0      139      -1552   0.0000
Pendulum-v0                   dw88236    DCOACH      0      140      -1237   0.0000
Pendulum-v0                   dw88236    DCOACH      0      141      -1229   0.0000
Pendulum-v0                   dw88236    DCOACH      0      142      -1540   0.0000
Pendulum-v0                   dw88236    DCOACH      0      143      -1198   0.0000
Pendulum-v0                   dw88236    DCOACH      0      144      -1177   0.0000
Pendulum-v0                   dw88236    DCOACH      0      145      -1215   0.0000
Pendulum-v0                   dw88236    DCOACH      0      146      -1224   0.0000
Pendulum-v0                   dw88236    DCOACH      0      147      -1274   0.0000
Pendulum-v0                   dw88236    DCOACH      0      148      -1406   0.0000
Pendulum-v0                   dw88236    DCOACH      0      149      -1547   0.0000
Pendulum-v0                   dw88236    DCOACH      0      150      -1298   0.0000
Pendulum-v0                   dw88236    DCOACH      0      151      -1298   0.0000
Pendulum-v0                   dw88236    DCOACH      0      152      -1233   0.0000
Pendulum-v0                   dw88236    DCOACH      0      153      -1495   0.0000
Pendulum-v0                   dw88236    DCOACH      0      154      -1213   0.0000
Pendulum-v0                   dw88236    DCOACH      0      155      -1316   0.0000
Pendulum-v0                   dw88236    DCOACH      0      156      -1265   0.0000
Pendulum-v0                   dw88236    DCOACH      0      157      -1204   0.0000
Pendulum-v0                   dw88236    DCOACH      0      158      -1269   0.0000
Pendulum-v0                   dw88236    DCOACH      0      159      -1274   0.0000
Pendulum-v0                   dw88236    DCOACH      0      160      -1361   0.0000
Pendulum-v0                   dw88236    DCOACH      0      161      -1295   0.0000
Pendulum-v0                   dw88236    DCOACH      0      162      -1409   0.0000
Pendulum-v0                   dw88236    DCOACH      0      163      -1203   0.0000
Pendulum-v0                   dw88236    DCOACH      0      164      -1544   0.0000
Pendulum-v0                   dw88236    DCOACH      0      165      -1243   0.0000
Pendulum-v0                   dw88236    DCOACH      0      166      -1362   0.0000
Pendulum-v0                   dw88236    DCOACH      0      167      -1233   0.0000
Pendulum-v0                   dw88236    DCOACH      0      168      -1131   0.0000
Pendulum-v0                   dw88236    DCOACH      0      169      -1192   0.0000
Pendulum-v0                   dw88236    DCOACH      0      170      -1210   0.0000
Pendulum-v0                   dw88236    DCOACH      0      171      -1192   0.0000
Pendulum-v0                   dw88236    DCOACH      0      172      -1421   0.0000
Pendulum-v0                   dw88236    DCOACH      0      173      -1543   0.0000
Pendulum-v0                   dw88236    DCOACH      0      174      -1085   0.0000
Pendulum-v0                   dw88236    DCOACH      0      175      -1230   0.0000
Pendulum-v0                   dw88236    DCOACH      0      176      -1220   0.0000
Pendulum-v0                   dw88236    DCOACH      0      177      -1297   0.0000
Pendulum-v0                   dw88236    DCOACH      0      178      -1219   0.0000
Pendulum-v0                   dw88236    DCOACH      0      179      -1348   0.0000
Pendulum-v0                   dw88236    DCOACH      0      180      -1268   0.0000
Pendulum-v0                   dw88236    DCOACH      0      181      -1544   0.0000
Pendulum-v0                   dw88236    DCOACH      0      182      -1250   0.0000
Pendulum-v0                   dw88236    DCOACH      0      183      -1206   0.0000
Pendulum-v0                   dw88236    DCOACH      0      184      -1563   0.0000
Pendulum-v0                   dw88236    DCOACH      0      185      -1195   0.0000
Pendulum-v0                   dw88236    DCOACH      0      186      -1553   0.0000
Pendulum-v0                   dw88236    DCOACH      0      187      -1169   0.0000
Pendulum-v0                   dw88236    DCOACH      0      188      -1320   0.0000
Pendulum-v0                   dw88236    DCOACH      0      189      -1435   0.0000
Pendulum-v0                   dw88236    DCOACH      0      190      -1138   0.0000
Pendulum-v0                   dw88236    DCOACH      0      191      -1274   0.0000
Pendulum-v0                   dw88236    DCOACH      0      192      -1236   0.0000
Pendulum-v0                   dw88236    DCOACH      0      193      -1211   0.0000
Pendulum-v0                   dw88236    DCOACH      0      194      -1249   0.0000
Pendulum-v0                   dw88236    DCOACH      0      195      -1197   0.0000
Pendulum-v0                   dw88236    DCOACH      0      196      -1182   0.0000
Pendulum-v0                   dw88236    DCOACH      0      197      -1239   0.0000
Pendulum-v0                   dw88236    DCOACH      0      198      -1236   0.0000
Pendulum-v0                   dw88236    DCOACH      0      199      -1388   0.0000
