Environment              Seed          Algorithm Error   Episode Reward  Gain    Feedback
Pendulum-v0              js91735       PPMP      0       0       -1289   1.6681  0.2000
Pendulum-v0              js91735       PPMP      0       1       -937    2.0939  0.0900
Pendulum-v0              js91735       PPMP      0       2       -1810   2.5556  0.2150
Pendulum-v0              js91735       PPMP      0       3       -1743   2.8527  0.1100
Pendulum-v0              js91735       PPMP      0       4       -1548   2.8664  0.2600
Pendulum-v0              js91735       PPMP      0       5       -1452   2.6176  0.3250
Pendulum-v0              js91735       PPMP      0       6       -1538   2.2401  0.2750
Pendulum-v0              js91735       PPMP      0       7       -1490   1.9702  0.0000
Pendulum-v0              js91735       PPMP      0       8       -1468   1.6568  0.1150
Pendulum-v0              js91735       PPMP      0       9       -1351   1.4726  0.2300
Pendulum-v0              js91735       PPMP      0       10      -1237   1.4690  0.2250
Pendulum-v0              js91735       PPMP      0       11      -1351   1.4956  0.2700
Pendulum-v0              js91735       PPMP      0       12      -1269   1.4291  0.2500
Pendulum-v0              js91735       PPMP      0       13      -1267   1.4259  0.2750
Pendulum-v0              js91735       PPMP      0       14      -1208   1.4312  0.3100
Pendulum-v0              js91735       PPMP      0       15      -1226   1.3577  0.0900
Pendulum-v0              js91735       PPMP      0       16      -1081   1.2815  0.2050
Pendulum-v0              js91735       PPMP      0       17      -1029   1.2738  0.1250
Pendulum-v0              js91735       PPMP      0       18      -933    1.4582  0.2650
Pendulum-v0              js91735       PPMP      0       19      -798    1.5518  0.2500
Pendulum-v0              js91735       PPMP      0       20      -400    1.5460  0.1900
Pendulum-v0              js91735       PPMP      0       21      -924    1.6533  0.1200
Pendulum-v0              js91735       PPMP      0       22      -546    1.9892  0.1550
Pendulum-v0              js91735       PPMP      0       23      -767    1.9966  0.1550
Pendulum-v0              js91735       PPMP      0       24      0       2.4930  0.0200
Pendulum-v0              js91735       PPMP      0       25      -263    2.5069  0.0000
Pendulum-v0              js91735       PPMP      0       26      -636    2.1016  0.0000
Pendulum-v0              js91735       PPMP      0       27      -426    2.2892  0.0000
Pendulum-v0              js91735       PPMP      0       28      -923    1.4381  0.0000
Pendulum-v0              js91735       PPMP      0       29      -874    1.4915  0.0000
Pendulum-v0              js91735       PPMP      0       30      -999    1.5075  0.0000
Pendulum-v0              js91735       PPMP      0       31      -799    1.5396  0.0000
Pendulum-v0              js91735       PPMP      0       32      -799    1.5210  0.0000
Pendulum-v0              js91735       PPMP      0       33      -799    1.5399  0.0000
Pendulum-v0              js91735       PPMP      0       34      -668    1.6372  0.0000
Pendulum-v0              js91735       PPMP      0       35      -655    1.5303  0.0000
Pendulum-v0              js91735       PPMP      0       36      -142    2.4591  0.0000
Pendulum-v0              js91735       PPMP      0       37      -140    2.3527  0.0000
Pendulum-v0              js91735       PPMP      0       38      -725    2.0194  0.0000
Pendulum-v0              js91735       PPMP      0       39      -6      2.6727  0.0000
Pendulum-v0              js91735       PPMP      0       40      -250    2.1444  0.0000
Pendulum-v0              js91735       PPMP      0       41      -134    2.4050  0.0000
Pendulum-v0              js91735       PPMP      0       42      -132    2.7809  0.0000
Pendulum-v0              js91735       PPMP      0       43      -3      2.9029  0.0000
Pendulum-v0              js91735       PPMP      0       44      -137    2.5664  0.0000
Pendulum-v0              js91735       PPMP      0       45      -274    2.4679  0.0000
Pendulum-v0              js91735       PPMP      0       46      -125    2.7044  0.0000
Pendulum-v0              js91735       PPMP      0       47      -283    2.2636  0.0000
Pendulum-v0              js91735       PPMP      0       48      -5      2.6674  0.0000
Pendulum-v0              js91735       PPMP      0       49      -469    1.9996  0.0000
Pendulum-v0              js91735       PPMP      0       50      -395    2.1772  0.0000
Pendulum-v0              js91735       PPMP      0       51      -386    2.1820  0.0000
Pendulum-v0              js91735       PPMP      0       52      -133    2.5561  0.0000
Pendulum-v0              js91735       PPMP      0       53      -259    2.2200  0.0000
Pendulum-v0              js91735       PPMP      0       54      -123    2.6215  0.0000
Pendulum-v0              js91735       PPMP      0       55      -244    2.5031  0.0000
Pendulum-v0              js91735       PPMP      0       56      -128    2.5019  0.0000
Pendulum-v0              js91735       PPMP      0       57      -241    2.1292  0.0000
Pendulum-v0              js91735       PPMP      0       58      -117    2.1398  0.0000
Pendulum-v0              js91735       PPMP      0       59      -267    1.8787  0.0000
Pendulum-v0              js91735       PPMP      0       60      -255    2.3913  0.0000
Pendulum-v0              js91735       PPMP      0       61      -366    2.3812  0.0000
Pendulum-v0              js91735       PPMP      0       62      -129    2.5784  0.0000
Pendulum-v0              js91735       PPMP      0       63      -133    2.5672  0.0000
Pendulum-v0              js91735       PPMP      0       64      -4      2.8085  0.0000
Pendulum-v0              js91735       PPMP      0       65      -255    2.2612  0.0000
Pendulum-v0              js91735       PPMP      0       66      -117    2.6192  0.0000
Pendulum-v0              js91735       PPMP      0       67      -132    2.7292  0.0000
Pendulum-v0              js91735       PPMP      0       68      -139    2.7366  0.0000
Pendulum-v0              js91735       PPMP      0       69      -367    2.4293  0.0000
Pendulum-v0              js91735       PPMP      0       70      -4      2.5849  0.0000
Pendulum-v0              js91735       PPMP      0       71      -3      2.7798  0.0000
Pendulum-v0              js91735       PPMP      0       72      -139    2.6363  0.0000
Pendulum-v0              js91735       PPMP      0       73      -127    2.7319  0.0000
Pendulum-v0              js91735       PPMP      0       74      -355    2.3794  0.0000
Pendulum-v0              js91735       PPMP      0       75      -1      2.6840  0.0000
Pendulum-v0              js91735       PPMP      0       76      0       2.9794  0.0000
Pendulum-v0              js91735       PPMP      0       77      -134    2.8083  0.0000
Pendulum-v0              js91735       PPMP      0       78      -1      2.9154  0.0000
Pendulum-v0              js91735       PPMP      0       79      -337    2.5724  0.0000
Pendulum-v0              js91735       PPMP      0       80      -2      2.9014  0.0000
Pendulum-v0              js91735       PPMP      0       81      -126    2.8462  0.0000
Pendulum-v0              js91735       PPMP      0       82      -341    2.5140  0.0000
Pendulum-v0              js91735       PPMP      0       83      -134    2.7945  0.0000
Pendulum-v0              js91735       PPMP      0       84      -115    2.8588  0.0000
Pendulum-v0              js91735       PPMP      0       85      -236    2.7158  0.0000
Pendulum-v0              js91735       PPMP      0       86      -130    2.7837  0.0000
Pendulum-v0              js91735       PPMP      0       87      -254    2.6484  0.0000
Pendulum-v0              js91735       PPMP      0       88      0       2.9214  0.0000
Pendulum-v0              js91735       PPMP      0       89      -128    2.8052  0.0000
Pendulum-v0              js91735       PPMP      0       90      -1      2.8191  0.0000
