Environment              Seed       Algorithm Error   Episode Reward  Gain    Feedback
Pendulum-v0              js73224    PPMP      0       0       -916    1.9891  0.3150
Pendulum-v0              js73224    PPMP      0       1       -1191   2.2414  0.3300
Pendulum-v0              js73224    PPMP      0       2       -1287   2.5373  0.2500
Pendulum-v0              js73224    PPMP      0       3       -1353   2.8520  0.2000
Pendulum-v0              js73224    PPMP      0       4       -906    2.7050  0.4250
Pendulum-v0              js73224    PPMP      0       5       -1012   2.7141  0.6850
Pendulum-v0              js73224    PPMP      0       6       -772    2.4849  0.8300
Pendulum-v0              js73224    PPMP      0       7       -1189   1.9556  0.9400
Pendulum-v0              js73224    PPMP      0       8       -1593   1.8940  0.7950
Pendulum-v0              js73224    PPMP      0       9       -1334   1.6921  0.9650
Pendulum-v0              js73224    PPMP      0       10      -921    1.7541  0.7000
Pendulum-v0              js73224    PPMP      0       11      -1191   1.6302  0.5800
Pendulum-v0              js73224    PPMP      0       12      -799    2.1157  0.7250
Pendulum-v0              js73224    PPMP      0       13      -648    2.2113  0.7150
Pendulum-v0              js73224    PPMP      0       14      -870    2.0069  0.4200
Pendulum-v0              js73224    PPMP      0       15      -980    1.8764  0.3950
Pendulum-v0              js73224    PPMP      0       16      -812    1.9875  0.5300
Pendulum-v0              js73224    PPMP      0       17      -529    2.2025  0.2200
Pendulum-v0              js73224    PPMP      0       18      -698    1.9774  0.1200
Pendulum-v0              js73224    PPMP      0       19      -881    1.7615  0.1000
Pendulum-v0              js73224    PPMP      0       20      -124    2.8468  0.0150
Pendulum-v0              js73224    PPMP      0       21      -323    2.1577  0.0000
Pendulum-v0              js73224    PPMP      0       22      -639    1.5971  0.0000
Pendulum-v0              js73224    PPMP      0       23      -642    1.6757  0.0000
Pendulum-v0              js73224    PPMP      0       24      -633    1.6152  0.0000
Pendulum-v0              js73224    PPMP      0       25      -505    1.6498  0.0000
Pendulum-v0              js73224    PPMP      0       26      -509    1.6201  0.0000
Pendulum-v0              js73224    PPMP      0       27      -257    2.2537  0.0000
Pendulum-v0              js73224    PPMP      0       28      -307    2.2934  0.2050
Pendulum-v0              js73224    PPMP      0       29      -123    2.3402  0.6000
Pendulum-v0              js73224    PPMP      0       30      -269    2.2265  0.4600
