Environment              Seed       Algorithm Error   Episode Reward  Gain    Feedback
Pendulum-v0              rb56505    PPMP      0       0       -1040   2.1623  0.3550
Pendulum-v0              rb56505    PPMP      0       1       -1348   1.9899  0.6600
Pendulum-v0              rb56505    PPMP      0       2       -1405   2.1898  0.5250
Pendulum-v0              rb56505    PPMP      0       3       -1461   2.8464  0.5350
Pendulum-v0              rb56505    PPMP      0       4       -1287   2.7571  0.5700
Pendulum-v0              rb56505    PPMP      0       5       -1436   2.5812  0.4400
Pendulum-v0              rb56505    PPMP      0       6       -1393   2.3681  0.6450
Pendulum-v0              rb56505    PPMP      0       7       -1239   2.1701  0.5750
Pendulum-v0              rb56505    PPMP      0       8       -1322   1.7031  0.8550
Pendulum-v0              rb56505    PPMP      0       9       -1314   1.6033  0.7150
Pendulum-v0              rb56505    PPMP      0       10      -1216   1.4966  0.8800
Pendulum-v0              rb56505    PPMP      0       11      -1206   1.4609  0.8600
Pendulum-v0              rb56505    PPMP      0       12      -1079   2.1035  0.3700
Pendulum-v0              rb56505    PPMP      0       13      -1625   1.4165  0.1500
Pendulum-v0              rb56505    PPMP      0       14      -1317   1.3893  0.8700
Pendulum-v0              rb56505    PPMP      0       15      -1004   1.4192  0.7550
Pendulum-v0              rb56505    PPMP      0       16      -795    1.3103  0.5700
Pendulum-v0              rb56505    PPMP      0       17      -786    1.5559  0.5800
Pendulum-v0              rb56505    PPMP      0       18      -1324   1.2768  0.4000
Pendulum-v0              rb56505    PPMP      0       19      -1047   1.2094  0.1500
Pendulum-v0              rb56505    PPMP      0       20      -981    1.3062  0.3800
Pendulum-v0              rb56505    PPMP      0       21      -539    1.6291  0.2500
Pendulum-v0              rb56505    PPMP      0       22      -521    1.8456  0.5900
Pendulum-v0              rb56505    PPMP      0       23      -748    1.6760  0.1200
Pendulum-v0              rb56505    PPMP      0       24      -714    1.8359  0.0450
Pendulum-v0              rb56505    PPMP      0       25      -260    2.4723  0.0000
Pendulum-v0              rb56505    PPMP      0       26      -127    2.7362  0.0000
Pendulum-v0              rb56505    PPMP      0       27      -128    2.6657  0.0000
Pendulum-v0              rb56505    PPMP      0       28      -382    2.4767  0.0000
Pendulum-v0              rb56505    PPMP      0       29      -133    2.6959  0.0000
Pendulum-v0              rb56505    PPMP      0       30      -127    2.6362  0.0000
Pendulum-v0              rb56505    PPMP      0       31      -250    2.1792  0.0000
Pendulum-v0              rb56505    PPMP      0       32      -321    2.2062  0.0000
Pendulum-v0              rb56505    PPMP      0       33      -469    2.0609  0.0000
Pendulum-v0              rb56505    PPMP      0       34      -126    2.1313  0.0000
Pendulum-v0              rb56505    PPMP      0       35      -253    1.9165  0.0000
Pendulum-v0              rb56505    PPMP      0       36      -127    2.1986  0.0000
