Environment              Seed     Algorithm Error   Episode Reward  Gain    Feedback
MountainCarContinuous-v0 js34100  PPMP      0       133     95      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       134     94      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       135     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       136     95      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       137     94      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       138     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       139     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       140     93      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       141     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       142     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       143     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       144     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       145     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       146     94      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       147     93      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       148     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       149     94      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       150     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       151     94      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       152     94      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       153     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       154     93      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       155     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       156     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       157     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       158     91      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       159     90      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       160     94      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       161     94      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       162     93      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       163     94      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       164     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       165     90      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       166     90      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       167     93      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       168     91      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       169     86      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       170     90      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       171     94      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       172     94      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       173     91      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       174     87      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       175     88      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       176     90      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       177     88      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       178     91      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       179     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       180     90      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       181     91      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       182     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       183     91      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       184     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       185     94      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       186     89      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       187     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       188     90      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       189     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       190     90      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       191     93      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       192     91      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       193     94      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       194     93      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       195     92      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       196     93      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       197     90      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       198     93      0.5000  0.0000
MountainCarContinuous-v0 js34100  PPMP      0       199     91      0.5000  0.0000
